,AC093525.7,AC253536.3,LINC01772,AC010531.3,AC138028.4,AC007878.1,AL355916.2,AC006059.1,AC022395.1,AP005131.4,AL034550.1,ILF3-DT,AC138207.7,ACTA2-AS1,STARD4-AS1,WAC-AS1,AC008507.2,AP001350.1,AC131971.1,AC009951.5,AP005131.1,AL450326.1,AC006441.1,TBL1XR1-AS1,AC004893.2,LINC02328,AL158212.5,AC016747.3,AL049840.6,AC073569.1,FAM198B-AS1,AL022098.1,AC215522.2,AC093330.3,PLCB2-AS1,AC008937.2,AC009120.3,AC073957.3,AL031600.1,LINC00265,AL357140.4,ITPRIP-AS1,PSMG3-AS1,AC005546.1,AC011466.1,AC073655.3,BIRC6-AS1,AC100774.1,AL390236.1,Z83843.1,RPS6KA2-AS1,AL136984.1,AC069549.2,AC245060.2,AC012020.1,AC067945.3,AC087521.2,Z82243.1,ANKRD10-IT1,AL034397.1,AC022893.1,AL357093.2,AC093690.1,AL137060.3,LCMT1-AS2,AC093677.2,AC006017.1,AL158163.1,AC068205.2,AC137932.3,AC124944.3,AC016931.1,AC055811.1,AC015802.1,AC034102.6,AC012358.2,AC016910.1,AC016831.1,AL161725.1,NDUFA6-DT,AL390195.1,AC093525.5,AL391097.2,AC009021.2,AC092119.2,LINC00894,AC116158.3,AC067751.1,AL359962.3,AC122129.1,AC006364.1,AL358472.3,AP001363.1,MIR4432HG,FAM157C,AC092120.3,AC004847.1,NRIR,AC016957.2,AC103739.2,AC084125.4,AC131009.3,AC004494.1,RNF157-AS1,AC008667.3,AC234775.2,LINC00707,LINC01311,AC009093.10,VIPR1-AS1,AL117336.2,AP000759.1,AC010542.5,ATP1B3-AS1,LINC00653,LINC02422,AL356481.3,AC009090.1,AC114752.1,AL096870.10,HPN-AS1,AC090519.1,AC108673.2,AL356753.1,AC021078.1,AC018797.3,Diagnosis
RNA488_FPKM,1.275322216,0.517933205,0.979727112,4.507064445,6.579319489,0.80530365,0.665983696,0.473022523,0.211804125,0.1911575,0.952626192,14.82993015,0.432644803,0.060894802,0.1107214,4.651382667,0.0,0.900810128,0.146246618,0.0,0.12181527,1.42608935,0.495966792,0.06012416,0.024089747,0.385955016,0.233258054,0.0913644,2.879659643,0.108349686,0.549157835,0.323552825,2.383582394,0.572737455,0.381580085,0.1167516,0.0,2.523256813,2.408481815,0.496346505,0.0,1.969233841,0.356484609,0.184831816,0.365435024,0.681674857,0.103686141,0.090167486,0.071802524,0.784316893,0.230523892,0.114494183,0.078538254,0.413621161,0.555374214,0.232838458,0.077766407,0.305578183,7.496441235,0.0,0.264663124,0.037023176,0.128240196,0.354716551,0.122361034,0.077583725,0.644197933,2.190879131,0.011797134,2.842823457,0.580883999,0.096038857,0.293481697,1.39621624,0.401119679,0.079296745,0.0,0.660431093,0.741820596,0.060424615,0.127010967,0.126344826,0.0,0.0,0.339245103,0.172641542,0.548998364,0.0,1.043381811,0.875797313,0.0,0.348285495,1.094722456,0.087124518,5.94526174,0.385529306,11.2673728,0.515759936,10.05434525,0.0,0.427628641,1.258801285,2.042222945,0.229002885,0.0,0.440559037,0.030205895,0.400009313,1.202573234,0.113359262,0.446493521,5.460090208,8.322550991,0.768634916,4.178491356,1.145297222,0.628306033,1.009150751,0.0,0.059383106,0.016889283,0.0,14.70668504,0.0,7.873066258,0.526147098,0
RNA499_FPKM,0.632368454,0.684944856,0.565292577,2.979815482,5.095546091,1.183185493,0.552896552,0.160843652,0.224059413,0.067400588,0.852731067,11.91015421,0.0,0.128836523,0.067811342,4.704071483,0.129986849,0.40121925,0.206294918,0.0,0.177195539,1.407962815,0.174988927,0.0,0.152864534,0.322668991,0.185096606,0.483184867,2.492356536,0.343830128,0.333488835,0.432329581,2.182741153,1.118520982,0.269127701,0.864400265,0.44704619,1.594711948,3.218200721,0.563337187,0.0,1.602353608,0.430125917,0.586533748,0.491977811,0.721059124,0.0,0.0,0.037988158,1.03709339,0.243803085,0.0,0.066462841,0.875178631,0.417201624,0.205262744,0.082268393,0.808032198,8.694217752,0.064419858,0.301507957,0.117467624,0.164729518,0.635011283,0.073963728,0.08205289,0.79504274,1.99310211,0.037436287,2.881893074,1.134430681,0.558666334,0.372537451,0.791250449,0.530411292,0.117436019,0.0,0.85049493,0.492374523,0.063918739,0.402982076,0.0,0.0,0.0,0.461387189,0.222468387,0.72296576,0.0,0.74896904,0.547469623,0.022651114,0.552613724,0.579032327,0.212686023,5.316519748,0.174797786,11.11899405,0.272807538,10.72588852,0.0,1.130766952,1.065258078,2.113357858,0.057681743,0.0,0.233025205,0.021300708,1.005017972,0.95407823,0.089937394,0.590382029,4.620590456,8.203562424,0.406554612,3.426812427,3.349514637,1.329256819,0.426995906,0.0,0.188442642,0.0,0.233380968,12.31039682,0.0,8.770862956,0.834864439,0
RNA50_FPKM,0.348278187,0.665667449,0.847034346,1.013744896,5.717527546,1.103967701,0.884071652,0.38211343,0.027227683,0.163775325,0.376716467,17.34504323,0.667285605,0.18782433,0.077886815,4.782250218,0.0,1.023670666,0.350911695,0.230758843,0.031319008,1.172913511,0.0,0.0,0.19809206,0.825632783,0.239820895,0.939171774,1.88409957,0.0,0.407774123,0.175084816,0.585244538,0.679467872,0.784765465,0.72010789,0.144842782,0.670543695,1.954960193,0.419942421,0.0,0.0,0.286341687,0.190036694,0.307393345,0.0,0.0,0.046353305,0.0,1.451485348,0.0,0.078504329,0.032306238,0.992463992,0.728233838,0.199485734,0.0,0.0,8.264475267,0.0,0.460495672,0.0,0.329626909,0.813576387,0.053918808,0.159494412,0.883025526,1.531711771,0.060633764,2.516851713,0.45942169,0.0,0.060360965,0.0,0.67017253,0.108704254,0.0,0.0,0.28413999,0.115364785,0.587504856,0.0,0.0,0.0,0.548081302,0.503447643,1.140403952,0.0,0.996140552,0.081878069,0.088014837,2.147986188,0.0,0.041345588,0.874346162,0.396380436,14.26666111,0.915941207,4.467746951,0.368200854,1.758213546,1.812024849,1.848634112,0.168174964,0.0,0.0,0.072460319,0.668317381,0.721236451,0.034966017,0.344274215,4.116622523,3.305907604,0.592642931,3.81331731,0.72730727,1.550285684,0.62244062,0.0,0.610423068,0.0,0.0,1.840748607,0.0,7.75910293,0.721208955,1
RNA504_FPKM,2.21764844,0.851868162,1.037592029,2.548112931,7.814996449,1.22636964,0.864241786,0.694622393,0.101604922,0.087329189,1.486426367,14.56226174,0.652266912,0.108506231,0.159737638,4.220097609,0.067361592,0.987693264,0.347483517,0.061534375,0.083482656,1.667885314,0.271957367,0.0,0.171656857,0.419766578,0.287729673,0.400642188,1.219936658,0.237532929,0.574246208,0.233399247,3.159578208,0.434752518,0.836870483,0.447948034,1.081012995,2.702136144,8.756273751,0.334469203,0.103959622,1.411750598,0.577137957,0.810506318,0.509939923,0.747393765,0.0,0.0,0.019686109,1.429675949,0.126343273,0.146476404,0.043057087,0.22680414,0.922228466,0.234003382,0.04263299,0.921171875,6.783536722,0.055635562,0.412966018,0.040582598,0.12052293,0.403901147,0.071874659,0.148835122,0.88289421,2.137937927,0.084063103,2.445969939,2.768178423,0.052636035,0.579199131,0.956797216,1.374453136,0.052165213,0.0,0.40404255,0.51433532,0.052050448,0.522133395,0.06927996,0.0,0.0,0.797006415,0.29426128,1.332881518,0.031651867,0.572005844,2.50984118,0.0,0.668144176,0.750237126,0.062462205,7.215886879,0.060378988,14.07450448,0.424134307,6.119267263,0.294487851,0.585984027,0.966131823,4.052443547,0.125541729,0.214910252,0.905774091,0.019318598,0.575667474,1.565788351,0.152255949,0.285561105,5.787140905,3.83669214,1.053524474,4.066711421,1.920563357,0.964451593,0.995801858,0.053192131,0.227838811,0.013887049,0.0,9.114246982,0.0,3.596064683,1.442156025,0
RNA519_FPKM,1.274926714,0.602531456,0.725265906,1.63846273,4.601262122,0.832724587,0.392267591,0.117914152,0.092385887,0.1111645,1.704931806,15.55584133,0.0,0.053122858,0.020333985,4.816249662,0.0,0.49635165,0.113432035,0.0,0.017705966,0.884769874,0.19225357,0.0,0.0,0.311385079,0.339166556,0.318737151,1.979442874,0.125959236,0.283923338,0.297138521,4.138472254,0.46124385,1.183847015,0.0,0.983077638,2.425310289,3.096627318,0.258622298,0.220611911,2.114544353,0.395251549,0.429939325,0.463741451,0.925052891,0.0,0.104869792,0.0,0.319333496,0.0,0.266412482,0.0,0.481147111,0.346432859,0.045120736,0.0,0.888429941,3.257011189,0.047220864,0.236836117,0.086120018,0.117209203,0.412633107,0.1220077,0.180468359,0.499572886,1.325276889,0.054882885,1.446805838,2.443079258,0.279220839,0.341370725,1.740230601,0.524940954,0.049197037,0.0,0.745995751,0.414551126,0.050200378,1.551034772,0.146879039,0.0,0.0,0.338242004,0.189872997,0.534368171,0.0,1.083697846,0.787253454,0.0,0.0,1.273532395,0.054571342,6.372327302,0.128129784,7.785081345,0.490900871,6.74001973,0.416620263,1.492067539,0.878470684,1.497697496,0.076112108,0.0,0.256259567,0.023424549,0.407151307,1.165785548,0.158242494,0.30295244,4.869480723,10.34151613,0.0,1.911514947,1.410682037,0.584717482,0.234678241,0.0,0.207166053,0.0,0.0,18.14939148,0.0,6.394443427,0.713997134,0
RNA52_FPKM,0.0,0.0,1.23583757,0.0,4.788767801,1.668360556,0.760326089,0.542072613,0.0,0.0,0.0,31.31484784,0.0,0.303668323,0.21225754,5.248372759,0.0,0.0,0.211428252,0.0,0.211286396,0.0,0.0,0.0,0.0,0.718008314,0.0,0.475294224,0.45405523,0.0,0.0,0.5611932,0.0,0.038230599,0.0,0.0,0.0,1.251737458,0.0,0.282480991,0.0,0.0,0.014494097,0.0,0.230472172,0.0,0.0,0.0,0.0,2.312602422,0.0,0.0,0.0,2.152429757,0.579354382,0.0,0.0,0.0,12.53230996,0.0,0.0,0.0,0.111211296,0.0,0.0,0.0,1.675888845,1.329972906,0.081827779,0.856026833,0.0,0.0,0.0,0.0,0.0,0.206300961,0.0,1.020973146,0.264899973,0.0,3.138588859,0.0,0.0,0.0,1.849161958,0.332104141,0.738453325,0.0,1.389583444,0.0,0.0,0.0,0.0,0.0,0.40529664,0.0,20.23130705,0.0,18.39937498,0.0,0.0,0.0,0.808534942,0.50121878,0.0,0.0,0.0,0.0,0.0,0.0,0.709841236,0.0,14.92707137,0.0,5.496583328,4.644825074,1.198772869,0.525188338,0.0,0.0,0.0,0.0,3.881637739,0.0,7.785500984,0.0,0
RNA521_FPKM,1.528058811,0.607971728,0.923422126,1.102048912,6.527167039,1.295297514,1.299501093,0.515545529,0.082874856,0.024930058,0.974787714,14.14168153,0.507856623,0.17868899,0.237112947,3.079679599,0.048079397,0.630669742,0.572238829,0.0,0.059579948,1.487848419,0.258770575,0.04703941,0.075388494,0.477362044,0.365077454,0.428885239,2.765497089,0.254309013,0.254637387,0.199872247,1.781614908,0.413679166,0.796357333,0.182686173,1.102048912,1.162890236,4.959439804,0.529980769,0.222603822,0.77041426,0.758374573,0.289214172,0.831815463,0.533409157,0.0,0.035272221,0.0,1.334830065,0.450888123,0.119474634,0.024583205,0.431613517,1.007699497,0.273293414,0.054093634,0.836764471,5.159086998,0.111176852,0.860255331,0.028965866,0.17202463,0.234853649,0.088904706,0.060699271,0.504083542,2.434315863,0.083067636,2.641533019,1.923059704,0.150276068,0.275587509,1.0535227,0.392332472,0.099277896,0.054054848,0.606649962,0.643059808,0.128326774,2.136338936,0.09884855,0.0,0.0,0.530862894,0.316842544,2.025167506,0.0,0.75812946,1.401783168,0.0,0.136244267,0.642515576,0.162569081,6.090846847,0.0,10.73957502,1.247444958,7.800665894,0.070063656,0.836410809,2.560889211,3.317596205,0.119456169,0.0,0.603337797,0.011818025,0.899923121,1.450697285,0.084266036,0.669613239,4.272332217,5.328178309,1.8043453,6.024875809,2.451298087,0.884995367,0.315873579,0.075894457,0.278757785,0.019820532,0.25896811,4.903255429,0.0,6.252193244,1.509523713,0
RNA528_FPKM,2.039799126,0.623791441,0.482681333,4.410084609,5.800993572,2.31680231,1.086292079,0.671378549,0.095652996,0.038376807,0.970779183,10.04865493,0.521071293,0.1833438,0.112285162,3.7672104,0.0,1.027756512,0.234868842,0.135153102,0.128369368,0.915988484,0.0,0.0,0.116025208,0.359847502,0.07024907,0.440045037,3.625609381,0.130492651,0.600099899,0.656244981,5.355445759,1.750906131,1.225618395,0.562319263,1.865864082,2.073014711,8.243550886,0.286416655,0.114223882,3.009943453,0.429307253,0.667613877,0.760119887,0.684141859,0.0,0.0,0.259351243,1.227882445,0.277509455,0.183875132,0.075668614,0.166104195,0.717291228,0.280383487,0.093651169,1.839639907,4.024452098,0.024449044,0.318733926,0.133727985,0.198567561,0.328606373,0.052632663,0.140116493,0.517200036,1.89965014,0.085222666,3.304660346,3.067322839,0.404726013,0.212052824,2.101837992,0.845402707,0.050932927,0.249557386,0.530225561,0.91963875,0.072764622,0.07648383,0.0,0.0,0.0,0.291827111,0.226808204,1.146892794,0.0,0.762899601,2.301239643,0.0,0.0,2.307244887,0.064572048,11.35781227,0.132620753,6.465815103,0.564665591,8.311599065,0.323465955,1.029809539,1.516077429,3.04753366,0.105063575,0.157393486,0.397922296,0.030315211,0.301117109,1.387889305,0.095562072,0.403249783,7.013721553,5.694799933,0.231485633,3.222781696,2.028320923,0.907954873,0.243124575,0.584045936,0.357530174,0.010170437,0.0,16.63300533,0.0,7.002714437,2.112013777,0
RNA53_FPKM,1.270541991,0.791694821,0.700134957,3.936647931,6.259597124,1.524003776,1.060283584,0.604976589,0.046250925,0.083478025,0.768065564,11.80709043,0.377900522,0.132973846,0.091617789,2.634004938,0.160993335,0.372693231,0.468423251,0.195991886,0.026600374,1.245580009,0.577660294,0.0,0.105182312,0.391477201,0.152807233,0.718058766,4.573143996,0.567700634,0.31088368,0.877552166,4.536636814,1.577734678,0.888864608,0.509768878,0.369060744,2.605424365,3.100110245,0.695440749,0.662565744,2.249181512,0.068110655,0.161405082,0.812442685,0.396914385,0.0,0.078739098,0.0,2.808650838,0.40261172,0.166691461,0.041158296,0.72262657,0.766276267,0.305040002,0.083018806,0.400270954,7.809710218,0.070909424,0.640162845,0.064661257,0.184015708,0.381325602,0.091606707,0.101625422,0.656412645,3.674008498,0.133924589,3.776200719,1.873376984,0.377398328,0.512667645,0.827521294,1.138684293,0.115432739,0.0,1.329226573,0.882953564,0.090468599,1.996430525,0.110331096,0.0,0.0,0.465595747,0.219329726,1.409162753,0.050406859,1.82265378,0.904046317,0.0,1.368637311,1.195253544,0.05268384,11.52973425,0.336711669,9.279788924,0.655256453,9.749137456,0.547417237,0.933570816,0.659680005,2.539867454,0.133343106,0.114121857,0.673423338,0.043969475,0.436743164,0.831538388,0.064356921,0.227479768,5.722765584,7.269144068,1.007064688,3.813627683,1.323973157,1.975598206,1.057699226,0.0,0.259282609,0.0,0.0,9.382634548,0.0,6.949597199,1.531781241,0
RNA535_FPKM,0.637339897,0.0,0.687620051,2.174782716,5.355900815,0.937511155,0.260334508,0.33537833,0.087607982,0.0,0.404074018,18.52612667,0.477170034,0.201485198,0.012857068,5.434465831,0.067744387,0.313756147,0.21508069,0.0,0.016789757,1.572803858,0.182305261,0.066279034,0.132805661,0.617915531,0.192963829,0.201535759,1.732334689,0.477885431,0.403775684,0.281718344,1.098634696,0.194359502,0.561178843,0.386239392,0.77664129,1.95747671,2.796189301,0.43908046,0.104550392,0.835339571,0.651189014,0.203752938,1.062526191,0.375915384,0.0,0.0,0.0,0.994773455,0.0,0.084212776,0.017319,0.760337751,0.497120879,0.085614815,0.057183015,0.673889181,3.685717023,0.134315834,0.56135387,0.040833705,0.171747682,0.812560298,0.038556863,0.342189568,0.947249875,2.319681606,0.026022655,2.155571618,0.64069025,0.105923445,0.064717627,0.27495996,0.553028418,0.110775572,0.0,0.760065234,0.3449077,0.066638606,1.890737845,0.0,0.0,0.0,0.160350224,0.231949063,0.358349274,0.063632108,0.36990539,0.395177164,0.094416346,0.96004092,1.207384783,0.125660488,3.303890523,0.121505172,9.466090382,0.542990039,14.37810315,0.0,1.178748466,1.38821248,1.787219616,0.096211767,0.144064012,0.364454549,0.072179763,1.544170981,0.773691771,0.075011668,0.656579979,4.215353401,8.970308898,0.423975492,3.055059336,3.083596178,0.554347101,0.445292696,0.0,0.065462119,0.0,0.0,19.04109443,0.0,5.9703294,0.870444844,1
RNA58_FPKM,1.15396108,0.612174857,0.552624615,3.995091474,3.887841462,2.326495843,0.607752139,0.399319232,0.031285643,0.037644849,0.433034573,12.70357754,0.383555467,0.089964621,0.08264386,3.467459976,0.0,0.280165413,0.51860031,0.132575339,0.05399685,0.786485692,0.390748369,0.0,0.0,0.301641702,0.551402051,0.539787723,3.712829576,0.0,0.288456288,0.543393232,6.432899423,1.562093008,0.601397131,0.551847448,1.165163989,2.729360661,2.996295361,0.629379416,0.1120453,1.432174827,0.493717379,0.436718765,0.588927019,0.537096809,0.0,0.053261708,0.084827142,1.807521544,0.0,0.225553137,0.241321681,0.488960022,0.894175301,0.09170625,0.102122002,1.805378811,5.870866222,0.0,0.55340206,0.087498353,0.162387965,0.419214401,0.01032763,0.275013745,1.141999494,3.003534587,0.027874149,4.549659146,1.056208012,0.340432297,0.624342534,3.536000736,0.414801614,0.181186276,0.163247646,0.927581197,0.92828882,0.102012206,1.125585472,0.0,0.0,0.0,0.400891433,0.345003395,0.715031007,0.0,0.572501152,1.035066332,0.10118293,0.617385667,0.970511559,0.079208253,19.42207562,0.195285863,8.400849476,0.443314337,17.82393945,0.31749077,0.758032697,0.892735372,2.177477413,0.270640941,0.0,0.520721906,0.011896958,0.413653374,1.125180192,0.100479782,0.703550353,4.732104264,10.05955183,0.68142301,2.10847315,1.791491282,0.891044535,0.238487482,0.573116898,0.070154904,0.089806691,0.0,14.05598789,0.0,8.65210272,1.036340022,0
RNA6_FPKM,0.855904531,0.878219796,0.956397482,1.751245845,4.736562093,1.567707868,0.867125921,0.439205614,0.209476593,0.108034975,0.745507068,14.57990385,0.733602763,0.172078581,0.079046156,3.87099525,0.0,0.750270631,0.881735217,0.0,0.172114846,0.644798218,0.0,0.0,0.326697764,0.62624426,0.0,0.413056253,1.183633688,0.244856296,0.195416716,0.423468828,2.372561836,1.344585799,0.0,0.527831173,0.636895704,2.042403711,2.722377043,0.356493184,0.0,0.941707672,0.465903524,0.417696035,1.126503004,1.02730471,0.351539918,0.0,0.0,0.975184932,0.0,0.172597726,0.05326594,0.623525756,0.946188452,0.219303154,0.097666222,1.036039421,6.125471579,0.0,0.644357533,0.146429719,0.155313972,0.431802282,0.059277446,0.131520839,0.72815252,2.724042204,0.133314552,3.592677181,0.656591384,0.162806195,0.597132387,1.465497401,0.736785752,0.059751606,0.0,0.833053892,0.82206404,0.117081984,0.430620954,0.142839464,0.0,0.0,1.424215784,0.219978992,1.367742602,0.0,1.137246369,0.944944388,0.024201473,0.39354012,0.618633143,0.106058106,6.01868205,0.4357177,11.15458123,4.160467288,13.86882396,0.506000586,0.483192751,0.569056271,3.086233073,0.505362685,0.295333001,0.995984445,0.0,0.621722574,0.623016032,0.06406377,0.883148334,8.434592322,8.55214182,0.651657774,5.147617231,2.512976556,1.704510073,1.140621432,0.0,0.201333873,0.0,0.374081409,7.227616143,0.0,8.71952441,1.090278057,0
RNA60_FPKM,1.081580609,0.897247715,0.97716569,3.741212671,4.47748494,1.91170288,1.41166214,0.624325097,0.366921382,0.073596699,0.677060383,12.53969048,0.624624888,0.369221405,0.100948509,3.435501868,0.14193649,1.25934521,0.900860569,0.38871446,0.123093577,0.87839676,0.381961814,0.0,0.305971217,0.409779455,0.202043674,0.211020623,4.081501835,0.750621027,0.246632623,0.688326785,6.573617314,1.679056852,0.44072555,0.539171103,0.650578777,2.716420731,1.903058334,0.626949835,0.0,1.486978905,0.340924723,0.853572666,1.150952242,1.049656506,0.119676901,0.0,0.0,2.989016347,0.133037958,0.220417023,0.054420024,0.31854449,0.790098468,0.582568878,0.089810612,0.882134091,7.927147017,0.070318009,0.423215744,0.235121324,0.232725607,0.378145185,0.040370983,0.134370431,0.743929012,2.580743428,0.054480397,4.194992805,1.651353394,0.277242143,0.474475244,0.979004745,0.752771166,0.061048518,0.159576781,2.232822709,0.865093772,0.0,0.219975494,0.14583007,0.0,0.0,0.783531699,0.395124499,2.846576415,0.0,0.946745533,1.057433664,0.0,0.402210392,0.315965151,0.116098744,14.74044357,0.254380269,13.18678867,0.785174019,14.26810873,0.0,1.481255104,1.162881228,2.819903426,0.151121106,0.0,1.017654783,0.249987067,0.692960865,1.273051032,0.124365193,0.472664084,6.936154252,5.460920681,1.33155379,2.222967552,1.828350251,1.741440783,0.699251711,0.0,0.205696066,0.0,0.254835592,9.599653032,0.0,9.266154512,1.822806645,0
RNA62_FPKM,0.82009147,0.152300334,0.680721138,4.802769012,3.776018769,1.525585451,0.416325484,0.35755961,0.155653071,0.0,0.344689651,9.682846501,0.0,0.125314877,0.047967127,3.978773242,0.0,0.111480855,0.114640231,0.0,0.0,0.55891741,0.19447045,0.0,0.0,0.365990671,0.13712415,0.214787386,1.539175387,0.891670771,0.430480634,0.780920414,6.23294299,0.880670041,0.299114124,0.274469826,0.496842903,1.910918559,2.682951674,0.206702546,0.0,2.048280593,0.314376083,0.0,0.859377678,0.935132712,0.0,0.0,0.0,1.406402108,0.13554001,0.17953724,0.055408785,0.324230577,0.331252275,0.045641024,0.06096159,0.179669316,6.690610736,0.095467414,0.454850955,0.06528699,0.269273182,0.256668293,0.0,0.091195288,0.757445495,2.47306643,0.027733729,3.110575183,1.944062149,0.395179006,0.27608773,2.052209573,0.530632357,0.149183734,0.16242526,2.149613583,0.607168252,0.020295881,0.746594739,0.148572704,0.0,0.0,0.0,0.332181355,0.3952247,0.0,0.569626211,0.56171991,0.0,0.818949387,0.64354857,0.02364163,11.94546746,0.518031738,7.469059787,0.413498392,17.73350764,0.631673876,0.75408405,0.591974991,0.835259989,0.10257435,0.0,0.518085359,0.0,0.470351308,0.82483943,0.066647695,0.743717233,5.136129148,9.563636943,0.226020177,2.815443114,1.188253655,0.591067818,0.94934077,0.114071928,0.0,0.0,0.0,15.03723378,0.0,6.689804384,0.927962654,0
RNA63_FPKM,0.654302351,0.53144568,0.47978973,3.468505929,3.696959828,0.872245221,0.527660108,0.34669087,0.108664965,0.0,0.827098628,12.63709947,0.0,0.078114394,0.041856001,4.458054361,0.063027909,0.778379372,0.150084931,0.0,0.093751683,1.365717257,0.678596543,0.0,0.0,0.606816296,0.0598231,0.468686366,2.417557618,0.222346398,0.250435403,0.401890813,6.497749891,1.084965574,0.522089242,0.958147623,0.578063722,1.535904317,2.211177165,0.334226578,0.097271419,0.543996392,0.188607859,1.137728227,0.272686611,0.233184037,0.0,0.0,0.036821074,1.589434624,0.0,0.313308705,0.096706899,0.0,0.495531977,0.0,0.0,1.097193568,7.692016598,0.145778808,0.355134118,0.113947678,0.169179996,0.251993053,0.062776407,0.0796055,1.652495308,3.147234071,0.060517616,2.613130798,0.596057078,0.0,0.421586156,0.920974331,0.360147507,0.081367379,0.0,1.041043317,0.738788469,0.008854476,0.521171686,0.388856413,0.0,0.044490289,0.39778228,0.315641106,0.482849861,0.0,0.267649591,0.245097376,0.0,0.178604388,0.280760686,0.013756149,13.67083545,0.113037384,8.341233839,0.914131104,12.85213907,0.0,0.0,1.033263726,1.116089496,0.234970974,0.134034034,0.678127648,0.067151417,0.256561187,1.028291853,0.017447903,0.725373858,5.602506999,10.28643455,0.394428317,2.649592623,1.45170105,0.644749419,0.2070414,0.398049248,0.0,0.017329405,0.0,13.51577014,0.0,11.69278271,0.809802919,0
RNA64_FPKM,0.456226025,0.404321628,0.926875123,3.078061746,5.175882897,1.862358993,0.552693621,0.12307099,0.027566834,0.0,0.0,21.53788176,0.787985967,0.158429813,0.090967089,3.840505949,0.0,0.197351153,0.0,0.0,0.269395684,0.989352491,0.860395989,0.0,0.35089035,0.751474641,0.060718232,0.0,1.907012772,0.789167355,0.074085099,0.815190787,2.961801844,0.962832729,0.0,1.093305661,0.146646959,1.357429846,4.221374489,0.382015266,0.0,0.78816341,0.121727234,0.0,1.521136979,1.300531105,0.431510986,0.0,0.0,2.264980004,0.0,0.436945474,0.065383295,0.0,0.762232074,0.161526937,0.107903548,0.476979849,0.282014336,0.0,1.398351225,0.096309694,0.190655931,0.851888928,0.0,0.201821281,0.446899193,5.335109795,0.135020859,2.383160153,0.279001073,0.0,0.0,1.971931121,0.521795901,0.049513916,0.0,1.334730238,0.855242365,0.008986966,0.0,0.0,0.0,0.0,0.756472797,0.375655523,0.582976844,0.0,0.0,0.0,0.0,0.0,0.284961705,0.0,8.578903119,0.343860317,10.1516332,0.951511384,20.21694477,0.0,0.0,0.262125052,0.693026691,0.226968607,0.0,0.0,0.015718767,0.208140593,1.303612228,0.047185936,0.387182231,2.651564358,11.41681199,0.200079495,2.589492615,1.08669164,0.78459954,0.210139358,0.302834186,0.0,0.0,0.0,12.64304511,0.0,18.09298238,1.733815652,0
RNA66_FPKM,0.539936671,0.519818437,0.558648793,1.130833091,2.515302517,1.257177829,0.253802033,0.220397304,0.079709366,0.0,0.0,16.05282768,0.325639013,0.030550997,0.052631711,3.672786866,0.18497182,0.047593062,0.391442224,0.450401689,0.030557436,0.572439107,0.331796416,0.060342618,0.096686229,0.818390779,0.117025854,0.550004705,1.445007675,0.434870596,0.153089785,0.495610187,2.392086965,0.574780043,1.021333408,0.585768199,0.0,0.772543729,2.544254068,0.306133184,0.0,0.988091478,0.285082784,0.370831288,0.800130348,0.0,0.0,0.0,0.0,2.361307336,0.0,0.076595369,0.110344684,0.691966632,0.460415238,0.0,0.112728925,1.226463796,6.979301294,0.0,0.510796093,0.05571897,0.055153869,0.711963195,0.043859987,0.0,0.969659112,3.869628048,0.082857582,1.783082051,0.941717159,0.43360836,0.0,0.600535586,0.352245349,0.095495302,0.0,2.247685964,0.262753857,0.017321113,0.191148384,0.0,0.0,0.0,0.680865927,0.365409394,0.23612291,0.057932769,1.234071217,0.35954853,0.0,0.52416111,0.0,0.0,5.143726004,0.0,11.00390672,0.705819996,23.85710082,0.089878348,0.0,0.0,1.292067411,0.109434411,0.0,0.0,0.07578227,0.702540552,0.452552415,0.091007698,0.448082422,3.835659058,6.453916011,0.38562509,1.696205049,1.690238717,0.504449892,0.60761693,0.0,0.417079333,0.0,0.0,8.98381502,0.0,13.30840441,0.96801485,0
RNA67_FPKM,1.511776857,0.893061266,1.86844891,1.942799947,6.167339373,2.057101457,1.220986767,0.912703456,0.182604685,0.07322683,0.673840403,16.4185882,0.497379843,0.227505692,0.140668494,4.888436046,0.211874229,0.653973998,0.784634047,0.129014972,0.245063784,1.530036391,0.760296877,0.06912283,0.415273489,0.422183945,0.134042333,0.735036446,6.921280869,0.62255254,0.385770283,1.037464263,4.171228377,2.07640518,1.169729995,0.402526806,1.133360289,3.035648508,4.808592733,0.832050464,0.217950723,0.870626752,0.288124748,0.212495248,0.801907426,0.783534884,0.0,0.0,0.0,2.321533372,0.0,0.658119633,0.054166107,0.951007989,1.415578395,0.847513534,0.238377511,2.282752674,12.76989186,0.093328577,0.819097298,0.425500984,0.179005039,0.376380805,0.090418807,0.0,0.863913564,5.540431456,0.027110423,4.402445833,2.054557114,0.331115074,0.674718052,1.089075363,0.749300496,0.176225353,0.0,1.012211805,1.262352891,0.039690567,0.948806691,0.145254619,0.0,0.049871334,0.501336204,0.461846686,1.326539072,0.0,2.869927037,1.189798363,0.0,1.200790811,0.629085042,0.154081796,12.69051681,0.696389911,15.42909766,0.323379745,12.43887172,0.823304383,0.737171873,2.604502716,2.755788946,0.250702663,0.0,0.379823313,0.109947063,0.229930613,0.575990237,0.143334978,0.555994858,11.50663011,7.392383945,1.546313374,4.155533754,2.710467421,1.733315431,0.695989087,0.557372543,0.273007178,0.0,0.126848309,6.321031764,0.0,6.309051038,2.217517348,0
