,ENSG00000170412,ENSG00000100297,ENSG00000235897,ENSG00000125520,ENSG00000119711,ENSG00000282998,ENSG00000254781,ENSG00000143036,ENSG00000198763,ENSG00000146834,ENSG00000075891,ENSG00000254469,ENSG00000213973,ENSG00000250634,ENSG00000224830,ENSG00000147246,ENSG00000115486,ENSG00000166881,ENSG00000174652,ENSG00000170271,ENSG00000161921,ENSG00000161513,ENSG00000279133,ENSG00000148225,hsa-miR-1271-5p,Diagnosis
28,0.0701754385964912,0.1723356009070294,0.2558139534883721,0.1653905053598775,0.1479611650485437,0.2982456140350877,0.0,0.1102362204724409,0.2422092728654674,0.3019455252918288,0.0970149253731343,0.2389937106918238,0.0673076923076922,0.225,0.5625,0.1839080459770114,0.2294182217343578,0.1074270557029177,0.1988372093023255,0.1957264957264957,0.1464435146443514,0.1394557823129251,0.2348484848484848,0.408506075768406,0.1335349050826699,0.0
29,0.075187969924812,0.2086167800453514,0.2790697674418604,0.1286370597243492,0.1545631067961165,0.4912280701754386,0.3584905660377358,0.1377952755905511,0.2508234101849506,0.221011673151751,0.1965174129353234,0.320754716981132,0.0192307692307692,0.175,0.1625,0.7126436781609196,0.3962678375411635,0.0968169761273209,0.2453488372093024,0.2598290598290598,0.1987447698744769,0.2414965986394558,0.2257575757575757,0.5053609721229451,0.5249795876709534,0.0
30,0.1679197994987468,0.1746031746031746,0.2441860465116279,0.1929555895865237,0.1941747572815534,0.3684210526315789,0.0754716981132075,0.0354330708661417,0.3490752470230555,0.2287937743190661,0.7761194029850746,0.3773584905660379,0.1826923076923077,0.175,0.25,0.3333333333333333,0.6114160263446763,0.4801061007957559,0.2058139534883721,0.2692307692307692,0.1673640167364016,0.1496598639455782,0.3803030303030302,0.4949964260185847,0.2215630740967544,0.0
31,0.2280701754385964,0.3673469387755103,0.4186046511627906,0.1852986217457887,0.233009708737864,0.1228070175438596,0.0754716981132075,0.3622047244094488,0.2343045350899417,0.1937743190661479,0.1990049751243781,0.7610062893081762,0.2211538461538461,0.275,0.0,0.3563218390804598,0.3743139407244785,0.436339522546419,0.2325581395348837,0.0905982905982906,0.3284518828451882,0.2959183673469387,0.3848484848484848,0.5536097212294495,0.108874260053072,0.0
32,0.0776942355889724,0.4625850340136055,0.4767441860465116,0.3369065849923431,0.2376699029126213,0.5614035087719298,0.3584905660377358,0.2755905511811024,0.342031922979478,0.2980544747081712,0.2263681592039801,0.3144654088050314,0.326923076923077,0.275,0.0875,0.2413793103448276,0.4884742041712403,0.460212201591512,0.3348837209302326,0.1905982905982906,0.2928870292887029,0.2721088435374149,0.3242424242424242,0.6540385989992852,0.075487344355991,0.0
33,0.5488721804511277,0.9024943310657596,0.3953488372093023,0.7963246554364474,0.3363106796116505,0.3684210526315789,0.1132075471698113,0.2913385826771653,0.4775272358753483,0.464591439688716,0.1318407960199005,0.3018867924528301,0.173076923076923,0.3,0.0374999999999999,0.4712643678160919,0.2656421514818881,0.4323607427055702,0.7709302325581395,0.2974358974358974,0.7615062761506276,0.5170068027210885,0.1984848484848484,0.8055754110078628,0.1360864462135129,0.0
34,0.200501253132832,0.5646258503401361,0.5930232558139534,0.656967840735069,0.4031067961165049,0.5438596491228069,0.1509433962264151,0.1141732283464567,0.4921712693184696,0.4155642023346304,0.5373134328358209,0.5408805031446542,0.0769230769230769,0.35,0.4125,0.3908045977011495,0.6377607025246982,0.4456233421750664,0.6651162790697676,0.3,0.2845188284518828,0.2346938775510204,0.7439393939393939,0.624374553252323,0.1667049397836293,0.0
35,0.2205513784461152,0.4217687074829932,0.3953488372093023,0.3078101071975498,0.2403883495145631,0.0701754385964912,0.0188679245283018,0.2834645669291338,0.1729414745376235,0.3603112840466926,0.1069651741293532,0.0628930817610062,0.375,0.15,0.25,0.3218390804597701,0.4939626783754117,0.3806366047745357,0.5732558139534885,0.0341880341880341,0.4644351464435146,0.1632653061224489,0.4196969696969697,0.4421015010721944,0.1405516431924882,0.0
36,0.3784461152882205,0.3582766439909297,0.3720930232558139,0.3261868300153139,0.5332038834951457,0.2280701754385964,0.0754716981132075,0.6377952755905512,0.1014948061819103,0.463035019455253,0.0895522388059701,0.2641509433962263,0.1442307692307692,0.35,0.2375,0.6436781609195402,0.4061470911086718,0.4668435013262599,0.3162790697674418,0.564957264957265,0.5774058577405857,0.3299319727891155,0.3181818181818181,0.4231593995711222,0.4397198407838335,0.0
37,0.1077694235588972,0.3469387755102041,0.4302325581395348,0.2695252679938745,0.3223300970873787,0.1578947368421052,0.0943396226415094,0.4803149606299213,0.1686344058778819,0.2575875486381323,0.3457711442786069,0.3144654088050314,0.0,0.05,0.125,0.1839080459770114,0.4742041712403951,0.5941644562334218,0.4337209302325581,0.2991452991452991,0.2907949790794979,0.1224489795918367,0.3121212121212121,0.7237312365975697,0.6066289038579303,0.0
38,1.0,0.7709750566893425,0.2209302325581395,0.6217457886676876,0.6737864077669904,1.0,0.0754716981132075,1.0,0.1430453508994172,0.9750972762645916,0.2164179104477611,0.0062893081761006,0.125,0.55,0.0625,0.7701149425287357,0.54006586169045,0.4721485411140584,0.5651162790697675,0.8863247863247863,0.9853556485355648,1.0,0.0,0.4971408148677627,0.4001709532557665,0.0
39,0.06265664160401,0.2108843537414966,0.2674418604651163,0.1761102603369066,0.1048543689320388,0.2807017543859649,0.1320754716981132,0.2362204724409449,0.1518115024068913,0.0249027237354085,0.3134328358208955,0.3144654088050314,0.1153846153846154,0.075,0.125,0.2988505747126436,0.3951701427003292,0.2095490716180371,0.2151162790697674,0.1786324786324786,0.1171548117154811,0.0986394557823129,0.3484848484848484,0.4249463902787705,0.0978133292508675,0.0
40,0.2280701754385964,0.5578231292517007,0.3720930232558139,0.3476263399693721,0.3681553398058252,0.2631578947368421,0.2452830188679245,0.0944881889763779,0.2380542183937167,0.3369649805447471,0.1965174129353234,0.5157232704402517,0.4134615384615384,0.3,0.3875,0.1034482758620689,0.3315038419319429,0.4323607427055702,0.3813953488372093,0.2504273504273504,0.4393305439330544,0.2551020408163265,0.406060606060606,0.6322373123659757,0.1537303531332925,1.0
41,0.1052631578947368,0.1564625850340136,0.4069767441860464,0.1577335375191424,0.0796116504854368,0.175438596491228,0.0188679245283018,0.0944881889763779,0.1915378768685077,0.2256809338521401,0.0845771144278607,0.050314465408805,0.2403846153846154,0.175,1.0,0.0,0.4994511525795829,0.3554376657824933,0.5034883720930232,0.258974358974359,0.2635983263598326,0.1938775510204081,0.2499999999999999,0.4360257326661901,0.2290008164931619,1.0
42,0.1278195488721804,0.2562358276643991,0.3255813953488372,0.2021439509954058,0.3102912621359224,0.2105263157894736,0.0566037735849056,0.1732283464566929,0.6382569039777045,0.4918287937743191,0.2064676616915423,0.4025157232704404,0.1057692307692307,0.275,0.0249999999999999,0.2758620689655172,0.5784851811196489,0.5106100795755968,0.5023255813953489,0.3333333333333333,0.3138075313807531,0.3367346938775509,0.453030303030303,0.5822015725518228,0.1730837926107369,1.0
43,0.0651629072681704,0.2925170068027211,0.2674418604651163,0.1761102603369066,0.2380582524271844,0.2456140350877192,0.1509433962264151,0.0866141732283464,0.4390169749176589,0.3315175097276264,0.0945273631840796,0.2389937106918238,0.0673076923076922,0.05,0.15,0.1264367816091954,0.1295279912184412,0.1127320954907161,0.1313953488372093,0.0923076923076923,0.2238493723849372,0.173469387755102,0.3333333333333332,0.3609721229449606,0.4592774035517453,1.0
44,0.100250626566416,0.4149659863945578,0.3255813953488372,0.2511485451761102,0.1957281553398058,0.1228070175438596,0.1886792452830188,0.1771653543307086,0.1795287560172282,0.2178988326848249,0.0895522388059701,0.5974842767295598,0.4903846153846154,0.4,0.75,0.2068965517241379,0.2250274423710209,0.3050397877984085,0.3697674418604651,0.3051282051282051,0.1276150627615062,0.2346938775510204,0.3909090909090909,0.3924231593995711,0.1473515003061849,1.0
45,0.1403508771929824,0.5170068027210885,0.6046511627906976,0.3690658499234303,0.1879611650485436,0.3157894736842105,0.1886792452830188,0.0866141732283464,0.5765898150494045,0.1392996108949416,0.4402985074626865,0.4528301886792454,0.1346153846153846,0.175,0.6000000000000001,0.2528735632183908,0.1756311745334796,0.3116710875331565,0.5476744186046512,0.1948717948717949,0.3493723849372384,0.3299319727891155,0.406060606060606,0.5450321658327377,0.2991681975913451,1.0
46,0.1679197994987468,0.4739229024943311,0.5813953488372092,0.2511485451761102,0.2147572815533981,0.0,0.4150943396226415,0.0866141732283464,0.3109196858373447,0.1299610894941634,0.1417910447761194,0.3270440251572326,0.3076923076923077,0.325,0.425,0.2988505747126436,0.610318331503842,0.6816976127320955,0.436046511627907,0.3170940170940171,0.2991631799163179,0.1156462585034013,0.3712121212121212,0.448892065761258,0.4577975096958564,1.0
47,0.2832080200501253,0.3015873015873016,0.4069767441860464,0.4058192955589587,0.2205825242718446,0.1578947368421052,0.1509433962264151,0.2913385826771653,0.3512541170509247,0.2817120622568094,0.0920398009950248,0.2452830188679244,0.4807692307692308,0.375,0.225,0.3333333333333333,0.3304061470911087,0.136604774535809,0.577906976744186,0.4478632478632478,0.4560669456066946,0.2653061224489795,0.4818181818181818,0.4857040743388134,0.2853516023678302,1.0
48,0.1353383458646616,0.5510204081632654,0.3023255813953488,0.2771822358346095,0.1277669902912621,0.1929824561403508,0.0188679245283018,0.2874015748031496,0.40866480871548,0.1050583657587548,0.3134328358208955,0.5974842767295598,0.5865384615384616,0.3,0.3,0.1724137931034482,0.2096597145993414,0.3315649867374006,0.372093023255814,0.3358974358974359,0.2196652719665271,0.1360544217687075,0.4393939393939393,0.4513938527519657,0.2100811390079608,1.0
49,0.3734335839598998,0.9569160997732428,0.4651162790697674,0.5696784073506891,0.4031067961165049,0.2631578947368421,0.7547169811320754,0.2716535433070866,0.3556118571066633,0.2778210116731518,0.8333333333333333,0.9371069182389936,0.3173076923076923,0.375,0.2,0.1264367816091954,0.5257958287596048,0.6167108753315649,0.4255813953488372,0.2923076923076923,0.5983263598326359,0.2993197278911564,0.6075757575757575,0.6747676912080056,0.1954097775056134,1.0
50,0.1453634085213032,0.4013605442176871,0.3255813953488372,0.1807044410413476,0.181747572815534,0.3157894736842105,0.0,0.0905511811023622,0.1349379275399037,0.1898832684824903,0.3283582089552238,0.4339622641509435,0.1634615384615385,0.3,0.425,0.2068965517241379,0.6684961580680572,0.4217506631299734,0.5593023255813954,0.2059829059829059,0.303347280334728,0.2551020408163265,0.4242424242424242,0.3338098641887062,0.2338997754643805,1.0
51,0.2556390977443609,0.7278911564625852,0.4302325581395348,0.5267993874425727,0.4396116504854369,0.2982456140350877,0.0754716981132075,0.3858267716535433,0.4986065366100836,0.5377431906614787,0.4079601990049751,0.8301886792452831,0.2019230769230769,0.3,0.0249999999999999,0.5057471264367817,1.0,0.6246684350132625,0.8627906976744186,0.3170940170940171,0.5209205020920502,0.619047619047619,0.5924242424242424,0.7634024303073625,0.1396968769136558,1.0
52,0.2155388471177944,0.4421768707482993,0.5697674418604651,0.453292496171516,0.3149514563106796,0.4385964912280701,0.2264150943396226,0.2637795275590551,0.4482391689891056,0.2591439688715953,0.2611940298507462,0.408805031446541,0.2211538461538461,0.05,0.0124999999999999,0.160919540229885,0.5246981339187705,0.4416445623342175,0.341860465116279,0.0948717948717948,0.2615062761506276,0.2755102040816326,0.5227272727272727,0.6068620443173696,0.2400617472953664,1.0
53,0.0726817042606516,0.8276643990929706,0.4767441860465116,0.4349157733537519,0.2609708737864078,0.4385964912280701,0.2075471698113207,0.1259842519685039,0.2983531796300988,0.2529182879377432,0.4402985074626865,0.5471698113207548,0.326923076923077,0.375,0.0875,0.160919540229885,0.5071350164654226,0.4177718832891246,0.5523255813953489,0.2854700854700854,0.2845188284518828,0.2040816326530612,0.5863636363636363,0.2365975696926376,0.2477163706878955,1.0
54,0.2857142857142857,0.4331065759637188,0.4186046511627906,0.3353751914241961,0.3328155339805825,0.2280701754385964,0.6792452830188679,0.2047244094488189,0.2064352672916138,0.3782101167315175,0.1069651741293532,0.270440251572327,0.2596153846153847,0.6,0.75,0.2413793103448276,0.4379802414928649,0.5610079575596818,0.3732558139534883,0.2752136752136752,0.2322175732217572,0.2517006802721089,0.2272727272727272,0.6837026447462473,0.1097162686262502,1.0
55,0.2731829573934837,0.4399092970521542,0.4418604651162791,0.341500765696784,0.1421359223300971,0.2280701754385964,0.320754716981132,0.2125984251968504,0.4674436280719534,0.111284046692607,0.2064676616915423,0.4025157232704404,0.2115384615384615,0.35,0.325,0.1724137931034482,0.1075740944017563,0.3408488063660477,0.5174418604651163,0.1051282051282051,0.2217573221757321,0.2244897959183673,0.3999999999999999,0.4960686204431737,0.1845657276995305,1.0
56,0.2731829573934837,0.8117913832199546,0.7674418604651162,0.4686064318529863,0.269126213592233,0.0526315789473684,0.6981132075471698,0.326771653543307,0.2818849759310868,0.2178988326848249,0.1492537313432836,0.4654088050314466,0.0865384615384615,0.275,0.325,0.2068965517241379,0.75192096597146,1.0,0.622093023255814,0.1452991452991452,0.502092050209205,0.1700680272108843,0.3818181818181817,0.53180843459614,0.3550979791794244,1.0
57,0.3583959899749372,0.5102040816326531,0.5232558139534883,0.1868300153139357,0.2147572815533981,0.1929824561403508,0.2641509433962264,0.1614173228346456,0.4661261717760323,0.1953307392996109,0.4203980099502487,0.5157232704402517,0.6538461538461539,0.25,0.5625,0.1954022988505747,0.5850713501646542,0.403183023872679,0.6906976744186046,0.2085470085470085,0.2384937238493723,0.2891156462585034,0.5272727272727272,0.5618298784846318,0.4514186568687488,1.0
58,0.3032581453634085,0.9682539682539684,0.5697674418604651,0.4900459418070444,0.3619417475728156,0.2280701754385964,0.0566037735849056,0.5236220472440944,0.3134532556371928,0.266147859922179,0.4751243781094527,0.5534591194968554,0.4230769230769231,0.25,0.0374999999999999,0.160919540229885,0.5477497255762899,0.7307692307692308,0.5546511627906978,0.2923076923076923,0.5774058577405857,0.2619047619047618,0.4499999999999999,0.8591851322373125,0.1813763012859767,1.0
59,0.213032581453634,0.4580498866213152,0.3604651162790697,0.678407350689127,0.3704854368932039,0.0526315789473684,0.4339622641509433,0.3503937007874015,0.7768431720293894,0.4785992217898833,0.7512437810945274,0.6981132075471699,0.1634615384615385,0.475,0.9625,0.0114942528735632,0.75192096597146,0.4137931034482758,0.5453488372093023,0.2991452991452991,0.3200836820083681,0.4795918367346938,0.6212121212121212,0.4696211579699785,0.2655771586037967,1.0
60,0.1052631578947368,0.4807256235827665,0.4534883720930232,0.2450229709035222,0.2504854368932039,0.2631578947368421,1.0,0.1771653543307086,0.5127438560932354,0.3136186770428016,0.7114427860696517,0.4842767295597485,0.3076923076923077,0.325,0.2,0.1379310344827586,0.3622392974753018,0.5053050397877985,0.3406976744186047,0.3051282051282051,0.2301255230125522,0.2210884353741496,0.2787878787878788,0.7212294496068621,1.0,1.0
61,0.2080200501253132,0.3151927437641724,0.2558139534883721,0.2802450229709035,0.3390291262135922,0.1228070175438596,0.0188679245283018,0.2362204724409449,0.5264251330124144,0.3750972762645915,0.3781094527363184,0.4150943396226416,0.6634615384615385,0.45,0.45,0.160919540229885,0.2821075740944018,0.2135278514588858,0.5465116279069768,0.4111111111111111,0.3179916317991631,0.3061224489795918,0.5318181818181817,0.2994996426018584,0.443547152480098,1.0
