,ENSG00000005513,ENSG00000006118,ENSG00000007062,ENSG00000018625,ENSG00000019582,ENSG00000020181,ENSG00000021300,ENSG00000034971,ENSG00000041982,ENSG00000047457,ENSG00000048545,ENSG00000054654,ENSG00000058668,ENSG00000059804,ENSG00000064300,ENSG00000070729,ENSG00000078674,ENSG00000079215,ENSG00000079819,ENSG00000080166,ENSG00000080644,ENSG00000080823,ENSG00000080824,ENSG00000081148,ENSG00000081479,ENSG00000083067,ENSG00000085552,ENSG00000087086,ENSG00000087274,ENSG00000089057,ENSG00000089280,ENSG00000092200,ENSG00000096384,ENSG00000099814,ENSG00000100285,ENSG00000100503,ENSG00000101265,ENSG00000104237,ENSG00000104419,ENSG00000104722,ENSG00000104852,ENSG00000105392,ENSG00000106078,ENSG00000106772,ENSG00000107165,ENSG00000107317,ENSG00000107736,ENSG00000109047,ENSG00000110092,ENSG00000111664,ENSG00000112041,ENSG00000112619,ENSG00000112706,ENSG00000112902,ENSG00000113070,ENSG00000113262,ENSG00000113319,ENSG00000113657,ENSG00000114349,ENSG00000115306,ENSG00000115380,ENSG00000115461,ENSG00000116133,ENSG00000116560,ENSG00000118271,ENSG00000118785,ENSG00000120500,ENSG00000120549,ENSG00000120738,ENSG00000120885,ENSG00000121769,ENSG00000122641,ENSG00000123384,ENSG00000123416,ENSG00000124942,ENSG00000125462,ENSG00000125730,ENSG00000127603,ENSG00000127663,ENSG00000127914,ENSG00000128578,ENSG00000129244,ENSG00000130561,ENSG00000130723,ENSG00000131016,ENSG00000131095,ENSG00000131389,ENSG00000131480,ENSG00000131711,ENSG00000132386,ENSG00000132470,ENSG00000132475,ENSG00000132915,ENSG00000133256,ENSG00000135094,ENSG00000135406,ENSG00000135931,ENSG00000136235,ENSG00000137497,ENSG00000137573,ENSG00000137766,ENSG00000137877,ENSG00000140443,ENSG00000140522,ENSG00000140545,ENSG00000142798,ENSG00000142949,ENSG00000143248,ENSG00000143878,ENSG00000144406,ENSG00000145555,ENSG00000145675,ENSG00000148400,ENSG00000148600,ENSG00000148604,ENSG00000149294,ENSG00000150275,ENSG00000151062,ENSG00000151914,ENSG00000154277,ENSG00000156194,ENSG00000157890,ENSG00000159399,ENSG00000160111,ENSG00000162998,ENSG00000163629,ENSG00000163914,ENSG00000164236,ENSG00000164318,ENSG00000164742,ENSG00000165238,ENSG00000166963,ENSG00000166987,ENSG00000167615,ENSG00000167978,ENSG00000167986,ENSG00000167996,ENSG00000168066,ENSG00000168263,ENSG00000169710,ENSG00000169762,ENSG00000170345,ENSG00000171603,ENSG00000172493,ENSG00000173706,ENSG00000175899,ENSG00000176406,ENSG00000177359,ENSG00000179270,ENSG00000179604,ENSG00000181222,ENSG00000182253,ENSG00000182985,ENSG00000183638,ENSG00000183914,ENSG00000185567,ENSG00000185664,ENSG00000187033,ENSG00000187775,ENSG00000188770,ENSG00000189223,ENSG00000196576,ENSG00000197406,ENSG00000198408,ENSG00000198691,ENSG00000198712,ENSG00000198727,ENSG00000198744,ENSG00000198763,ENSG00000198786,ENSG00000198804,ENSG00000198840,ENSG00000198886,ENSG00000198888,ENSG00000198899,ENSG00000203485,ENSG00000204469,ENSG00000204525,ENSG00000204580,ENSG00000205581,ENSG00000212907,ENSG00000213626,ENSG00000229807,ENSG00000237412,ENSG00000244731,ENSG00000245532,ENSG00000248527,ENSG00000248905,ENSG00000249364,ENSG00000251562,ENSG00000253406,ENSG00000260037,ENSG00000260254,ENSG00000265203,ENSG00000274012,ENSG00000275023,ENSG00000275395,ENSG00000277586,ENSG00000278570,ENSG00000281508,Disese Group
sample_32,909,4463,21248,2737,694,1054,23128,0,624,12722,17363,50381,4638,9538,2147,40279,12944,7187,26713,114,2822,5361,49330,65792,33172,3622,6672,6145,27340,24640,4976,8733,16969,7843,2152,5115,22548,39003,9660,2820,4872,26695,3773,5044,701,5558,6997,40403,317,31061,12117,50587,24023,1655,114,3581,7232,16966,70591,27840,997,20535,1494,6266,2888,4460,5004,2188,392,17631,245,201,12763,11073,5378,3085,1096,50774,11087,22455,1107,23023,40749,24383,20518,9135,26036,182,110191,2734,2803,9483,93463,24814,101,224,12726,215,11175,2398,8237,21148,15286,5856,25584,485,7809,282,1361,10056,2163,4221,2261,37965,7063,13759,10209,17999,32049,2186,8479,1609,34887,78,11835,25705,158039,22606,5750,26741,22610,8845,2824,36512,25571,21034,19533,6215,15685,4715,3872,3723,23115,13153,12136,3339,36251,26828,6553,5138,14021,6365,19483,24868,5794,8765,129,4076,6182,1,352,3365,13,11701,80356,8841,18253,6,6469,26046,71420,1026,31995,13704,11615,2011,8302,2434,4148,11819,6774,3046,59,1956,449,64728,1770,20439,683,599185,1764,5162,6055,177868,667186,16018,1190,8476,17389,108569,0
sample_33,1616,6483,23964,3083,1131,1162,19960,1,1357,19568,25033,38929,7584,3050,5249,35415,10478,8301,27746,40,1132,7496,46566,46403,15032,3813,10169,4742,35907,17311,6161,11975,11206,8728,2636,4325,16980,45107,4870,4004,5758,26525,3655,5462,329,4439,6805,30787,353,13684,13547,51511,33540,2995,71,7273,7063,14075,68794,20391,916,3073,2296,9340,877,5767,6138,3067,1450,28581,241,156,14927,12133,5309,3724,1445,53763,5891,17694,2705,21537,123114,15449,8311,15155,43120,163,67527,1561,2554,13782,110893,20626,4,247,8548,95,8916,6936,6862,23148,10022,10915,24545,599,4904,565,1943,10540,2768,4354,2474,35370,7712,12581,12234,16750,31747,2936,22391,2545,6205,147,10974,25558,226620,16274,3576,23661,14720,12151,2639,42546,22481,23135,17774,7292,19628,5925,3260,8592,23701,14740,11139,3617,28326,25518,7399,6396,9863,4084,20887,15576,9106,9045,18,7601,3068,1,375,3667,47,9890,89046,10479,26001,3,8595,25544,100351,1238,33563,17798,14435,2387,7862,214,3589,15238,6158,3299,35,139,956,16410,1899,23655,505,535235,1248,5097,7610,129631,473127,15397,857,13351,19235,87319,0
sample_34,1603,5775,27848,3149,3502,783,39087,0,1748,15601,39554,37770,4128,10231,4401,36451,12995,6578,32223,72,3004,6873,54271,67968,9404,2596,5931,25660,27803,14685,5759,8590,21957,4288,2964,3075,30871,57107,9875,4966,2728,35778,2722,7455,452,10872,4357,62160,249,33794,16573,83591,44673,1672,167,4481,10465,17668,127823,33977,1551,15735,2757,4525,1424,15504,12093,1683,140,64893,448,128,10514,33160,3785,3791,3421,42401,8264,16850,1777,22023,101306,14586,7729,30210,42653,70,119484,3323,2840,27279,147584,33242,131,506,10656,242,7956,2975,7567,14350,10297,13333,19578,441,7072,422,2924,9481,1784,7684,1285,37026,8613,12606,13431,12799,26641,8894,10517,1254,39766,159,22375,32381,292007,25466,5718,28693,11371,11974,1376,17644,15348,29877,54706,5559,32146,4627,3782,1941,25993,12695,11491,7062,46911,22911,9789,6635,15390,4190,24834,15726,7780,16341,85,4342,5109,0,22,3144,31,9696,90709,28592,44025,11,11269,27738,245017,2242,43068,27742,23992,1546,5583,1115,4015,18461,13723,7012,37,916,988,24377,3566,35620,750,257841,543,1282,3056,221611,2983141,7533,836,20443,8477,191950,0
sample_35,1434,6065,22310,3675,1288,1924,20266,3,1337,10406,25656,46611,9253,2653,5076,37622,12748,7215,36755,64,2186,7709,39693,46057,14609,5171,11848,6103,36627,18474,6504,16983,11147,11606,3473,5306,19993,49809,6406,5086,4425,34335,4499,6204,229,6062,7813,29409,558,12660,13530,53699,32772,3726,104,10651,7208,16876,74107,28655,842,3835,3089,10283,1067,8237,7170,4050,230,34584,260,188,16280,15400,8267,3909,1388,59147,7587,20819,2836,21138,147985,17891,12109,11008,60077,160,77621,1881,2180,14432,139157,25691,0,371,9458,79,10789,5191,7936,26931,11454,9849,23647,390,6046,1115,1665,15055,3695,7523,2478,42899,6815,15815,13633,18245,41533,4266,36568,2340,11087,184,15152,29331,210155,16623,4232,20141,18178,16159,3031,50623,23134,24196,22697,7963,20985,6754,1796,496,28061,17082,12140,5077,30132,35808,10056,8593,13490,4141,27858,15573,11534,10741,40,10910,4384,1,304,4141,22,13123,97651,11985,39847,8,11558,39566,123727,1726,47085,25857,19879,2769,8332,828,4309,17052,9175,5074,58160,49,423,22687,2566,24734,645,721314,2017,4723,4074,155578,509149,15589,1083,17691,19669,173203,0
sample_36,2156,4405,20308,3698,965,1744,16336,0,926,25103,16496,35798,9710,9081,6443,21541,10850,8101,23355,34,2189,6804,33502,51261,9054,2493,5788,6186,24471,16395,4110,7267,10746,3307,1787,4476,25680,35691,8935,2102,2533,19558,2576,4816,415,5788,5763,25054,249,11688,8655,39188,22992,3059,3307,4308,5289,14767,53928,33322,941,14364,2003,7521,1098,9608,3995,1989,10986,31847,131,3381,14768,14018,6928,2941,1316,38255,7152,17038,1527,12955,60786,16071,24234,17024,36785,100,90117,1848,3372,14093,110518,19557,437,120,8534,177,8550,4684,10344,12511,13225,3932,13499,374,6863,402,2902,9457,2094,4698,2204,29377,4324,13515,10769,12629,28609,2611,10663,1290,19619,125,11222,22266,135138,17555,4508,25587,15627,10259,1809,32786,18580,17438,20753,5945,15901,4616,2680,21022,23367,13317,7835,10257,23546,23027,5911,6876,12173,7048,27054,12722,1876,7366,45,4670,4405,0,259,3675,25,8538,57674,10015,30069,4,5258,23591,122969,919,30528,16225,13110,1855,6714,1415,4639,11986,11328,3596,39459,712,461,28316,1540,16005,504,522360,807,1901,4057,123194,526272,10326,909,9426,7922,111433,0
sample_37,3877,5980,21478,7421,3106,2411,21628,9,517,26638,16597,36245,11506,5541,11037,21522,12502,24505,24310,122,4430,5281,46118,54434,10325,5364,5504,7883,23005,17698,4590,7715,15995,4243,1013,6718,16879,31727,8814,1258,4611,26561,3684,4829,281,8453,8717,24926,1124,12192,8573,39856,23186,3263,368,7606,5435,15150,48103,27828,1711,12097,1866,9097,821,10783,6682,4421,1740,54944,158,363,18921,11785,15009,4942,1846,43091,5906,16173,2918,17047,56354,18973,26102,18043,30764,529,78961,2972,3567,13040,76370,12840,8,95,7602,309,10043,6737,14517,13683,12274,7900,16045,671,7057,198,4073,10277,4349,6531,3971,31563,7954,21358,10764,13175,39490,2705,14617,2421,14988,1201,17521,20225,149089,15722,3903,17930,15350,9569,2112,24951,21237,20157,24393,6951,16067,5101,2151,15150,29435,11559,9585,18152,21680,20518,5233,10054,10683,11161,20863,12769,2902,5664,43,4851,2118,246,146,5472,212,10733,56613,9167,21001,6,3848,17633,116067,681,25947,10285,8396,3569,8281,5234,7828,8917,5777,4923,46991,511,2478,23452,971,19505,863,606648,725,2528,3914,103439,658715,13223,3328,5466,8714,131944,0
sample_38,2451,6823,30778,3786,1357,1525,23294,1,1028,15498,27516,54524,7079,15494,5710,45170,12005,12003,34743,34,3139,6479,61669,68126,11007,4391,11958,5441,37145,18401,4798,12337,12456,7586,3036,6011,20323,56682,6258,3367,4966,48399,4791,6106,470,6494,7325,43619,602,14189,17124,68828,40093,2539,155,8807,8496,20563,81557,28396,868,9066,2754,7433,1180,7894,8517,4376,1536,35581,387,177,13001,14200,7740,5089,1437,56506,9839,20942,2770,24226,104118,18690,18341,12734,54407,132,91840,2038,1736,13493,156293,25709,2,207,14932,176,10277,5785,10132,22355,10732,12196,28638,374,5815,344,2160,10665,3640,8846,3155,47973,16199,17559,14680,19136,41766,3340,18172,1799,37498,177,17363,33195,268067,23196,4832,26024,25068,11697,2524,41468,25206,30911,23994,6922,22716,6493,2613,12026,29727,17655,11752,5986,30699,34018,10231,6796,11597,5718,25002,17448,6421,9398,52,6861,3398,1,533,4155,33,12078,94251,9763,23402,4,5173,23437,91250,776,29780,11209,12251,2650,8445,1074,4587,17753,5887,3551,50428,535,529,14415,1543,26029,851,546100,1003,3923,10100,142252,704149,16582,1439,14032,14350,121005,0
sample_39,7695,9525,25624,9992,5837,4039,43142,13,287,30082,36104,26337,11079,6484,19899,24950,9088,27784,25183,90,5940,7269,54665,42266,10461,3567,6284,22435,26364,15954,6164,6625,21911,3011,278,3716,20585,32603,12185,312,4153,37443,3653,2990,291,19450,9234,63908,1816,22184,14714,62267,35452,1368,538,7401,7446,13921,122103,19041,2130,9293,1704,7770,2304,22429,9520,3687,765,117911,164,248,18957,25281,8904,5521,2893,26621,6369,9116,3257,21489,89718,12492,14369,28462,25896,263,38168,4494,6000,22761,103772,21569,6,41,8979,298,8509,5814,14452,11293,8458,16305,23994,542,6313,153,5221,7825,4591,5845,4438,38731,10276,16982,9793,12707,17496,4119,18446,2857,18509,922,36361,22961,410448,11782,4881,13511,11220,4294,1783,17053,15168,33539,59653,7896,36908,4957,2220,20569,33297,8678,7993,24798,33459,24250,6973,20244,11520,8560,20570,8183,3713,1600,71,7322,1650,52,75,7258,553,9162,67610,16304,33600,5,4668,18161,212236,1168,34979,13963,11340,5992,8143,14647,11633,11394,10849,6210,19154,435,3494,15376,1946,28316,419,312869,292,1485,2488,208554,2928934,10130,5352,1530,8633,235736,0
sample_40,1397,4588,20907,3725,925,1158,17742,0,685,12247,15902,47066,6541,6689,4638,39442,11094,10241,26461,36,1897,8323,44310,42513,10731,3731,9046,3862,34755,13416,4326,13526,9376,6486,916,4963,15899,45001,4144,1312,3752,30040,4115,3027,131,4048,5666,29746,555,11220,12776,45935,25855,1690,184,7075,7217,13552,53147,23869,866,3935,1258,6236,641,6045,5974,4148,428,24289,132,158,9216,7983,5535,3528,1264,50325,8778,16819,1978,19762,101431,13673,13050,7356,42193,146,52360,1080,2127,8649,111507,21793,24,69,11577,69,8181,5097,6323,20960,8197,8559,19052,285,4366,384,1258,9486,2351,5602,2331,36734,11097,13338,11861,15330,32788,1451,17189,1435,26006,168,11097,18770,169895,13514,3847,20926,21098,6499,2172,39222,20094,20407,14299,4592,12922,3859,1515,7468,20852,14637,8097,5423,28909,26525,6770,5710,9214,4286,19628,17605,6579,3033,26,3211,3481,1,154,3270,24,8578,79757,7033,19922,4,4841,21988,72509,813,25738,12658,11234,2432,6280,305,3266,14674,5116,2798,48,737,554,20332,1466,18925,684,511809,1329,3455,8661,92495,500629,12902,380,3898,11075,83674,0
sample_41,724,3688,18106,1791,1756,537,19028,0,1063,8717,20101,28278,6642,3678,2359,24789,13253,6841,23153,90,3105,4877,41364,49539,7609,3988,5726,6487,25426,18078,5527,9610,20989,13321,8384,6448,12891,41760,6031,17014,4457,21436,2258,23278,1392,6653,3337,24006,666,21292,8946,37964,24379,2492,117,6732,5443,17615,43366,38456,1462,12118,7183,7898,3811,4682,13420,2868,595,26611,1353,40,12365,24748,3562,3204,1052,44393,8664,18972,2178,14964,44648,18398,12934,7321,27204,120,169306,4159,1802,12356,103276,15404,7,1672,10321,366,9468,4873,10843,13324,11983,5491,12055,596,6250,725,3186,10783,2029,6179,1753,27047,6572,14712,10662,13292,53480,13985,7086,1968,26977,138,11489,21334,124867,21143,5138,24355,18815,36221,2031,29860,20211,19762,18289,6262,16722,13415,6897,3111,27064,13723,11215,7717,25515,13494,5944,4949,11550,5124,24068,18062,2937,46799,19,4013,10622,0,454,2890,10,12262,64268,13051,28946,7,6543,24121,160420,1114,35752,15497,13400,994,7454,714,2473,16301,6269,7170,36931,151,536,43697,1692,21861,536,598273,1212,2369,3847,88883,511447,13369,968,76305,8859,121499,1
sample_42,583,3742,20079,1710,664,349,18290,0,709,3141,18406,28969,6927,4127,1700,35948,11662,6756,20143,35,3927,4352,58072,40849,8603,3339,4736,6155,25585,15328,3266,7798,25014,12236,11053,8895,11829,30575,5062,17305,3996,22175,2643,27515,343,2862,3840,22755,271,17635,8739,41181,20675,2380,67,6288,9203,16651,40767,31394,956,5479,11298,5023,688,4015,8653,2291,55,16374,4856,17,11135,28221,2637,1852,814,48760,8940,18429,1358,11939,31516,16560,18245,6092,30852,167,152780,1699,1055,7951,79897,16622,0,11070,11558,84,7975,2597,15304,12662,11944,2620,14347,301,6544,329,1672,9065,1970,5368,1213,23824,3135,14838,10995,13735,54126,17638,9659,1382,34405,87,10119,19407,135201,21032,4639,22147,16770,38145,1334,25893,17023,19341,15997,4315,21443,18705,5834,98,23242,10815,10854,4919,28827,18322,5738,4198,8495,5050,17988,14989,2869,44804,6,2086,5785,0,341,2460,3,10863,72558,11387,23454,4,5625,20748,137868,1134,30758,12636,11378,925,5988,514,2241,10462,6678,7540,35,24,241,37868,1743,23065,384,600886,761,2053,7468,111302,1038636,11943,554,72316,6973,112930,1
sample_43,560,4455,17633,1927,1363,779,17159,0,1081,6272,18224,36103,7227,3160,2707,27223,13618,6779,23908,86,2822,5324,42382,45617,9617,4182,5698,5373,29112,19387,5459,9221,21456,15233,10776,7306,11871,34185,5572,18339,4717,24365,2806,18778,346,4606,5041,27420,540,15997,9741,40039,23722,3477,82,7844,5562,16429,52105,29819,1122,5600,6206,8910,940,5951,9960,3360,43,22551,922,52,14478,20288,4485,2625,2060,52177,6548,18953,2774,17374,56314,19200,11787,12574,35421,149,147740,2001,1952,10579,71065,15312,0,2714,8529,120,9374,4834,11071,17281,11335,6184,14052,517,6473,638,2050,10833,2561,5357,2275,32366,6828,15937,7032,12819,54237,12138,18124,1869,13215,158,11836,19884,187572,16887,4209,17269,14435,38071,2498,27957,23376,21207,16222,7334,14986,11975,2849,174,26640,11793,12015,4781,28776,19714,5856,6208,12453,5370,19474,14862,5287,54410,19,4689,4732,0,353,3271,1,10814,65114,23594,50035,9,14441,41433,179901,2052,62543,31480,26046,1266,8323,1369,2819,10449,12965,6790,26,37,418,22353,3643,23258,708,621595,1057,3873,2977,143509,625135,14141,1885,63350,14493,138324,1
sample_44,286,2917,13849,801,684,514,11171,0,409,11330,11946,20878,5722,5831,1582,12558,10173,7099,14025,81,1964,2616,31938,42738,4178,2389,3486,4180,18376,16235,4012,5958,21499,8740,9541,4883,12203,15993,4986,20107,3083,13799,1486,21898,184,3280,3837,16125,261,14442,6294,23559,14206,1585,76,4258,4077,12680,31731,37612,1691,10032,5720,5432,444,3842,7361,1690,118,14688,810,35,10017,26903,2662,2150,660,33699,5597,13825,1230,11187,33292,17391,13260,8110,18232,123,187050,2555,2561,8396,29097,10635,4,3528,4777,88,7907,3805,9921,9200,10925,3032,6807,446,5425,585,1677,8540,1490,2906,1070,19586,3552,14931,6106,11899,44195,14380,7042,729,13987,82,8986,11152,70472,14288,4545,22682,12971,41329,1727,22990,15014,11978,13732,4348,10634,9393,3252,385,23883,8945,6384,5943,17247,14200,3623,3342,9173,4710,13603,10850,2302,64222,13,1475,7059,0,282,2174,2,10227,40303,14794,32003,5,10509,36410,146909,1777,53943,23162,19396,638,6655,510,2181,7850,9794,5962,24,198,443,45106,2542,15347,207,592872,628,1262,2215,84860,388998,11768,605,80180,3954,99187,1
sample_46,411,2760,14083,1462,1314,445,13546,0,724,7723,11402,22428,6848,3367,1797,21735,13132,5686,18996,81,1461,4131,38468,41154,6345,3219,5920,4807,19332,14182,5110,7591,21818,6777,5691,7495,11328,25171,4847,12072,4598,14220,2890,16706,374,5995,3809,20140,375,14967,7693,27501,18246,2755,108,6016,4770,13764,29036,30476,1714,7671,4380,8010,833,4694,5696,2982,207,17168,610,55,10862,15215,4464,2798,816,44063,5772,16147,2262,14351,30552,17231,13019,5381,17913,148,146206,1762,1472,7474,40922,13825,4,1554,6726,136,8687,3532,13933,11139,11244,4631,12768,436,5311,452,1671,9876,2076,4509,1414,22681,7272,14170,7453,11695,48176,9534,8261,1626,11695,108,9885,17641,82614,13389,4247,18550,13481,30268,2213,31332,21579,14415,13557,5357,9430,9377,2804,848,19672,10181,8326,4155,22851,14963,5829,3437,9493,4962,14670,11724,3688,40973,19,2141,3774,0,490,2438,2,12509,47967,11822,21051,28,5388,17505,137737,732,24953,13460,10517,830,6980,468,2152,8787,4897,4936,40,165,378,49708,1317,19274,247,728282,683,1600,4535,86548,502681,13815,544,48088,5348,87985,1
sample_47,1409,6275,21154,2151,1798,664,19465,2,1016,7491,19679,40403,5987,3904,3997,38502,10688,7939,26004,46,2783,8503,36075,49506,7370,3102,8169,5847,29472,16529,5494,9513,15398,13437,5601,6880,17068,36883,6341,12084,5552,32241,3441,13217,314,4855,4452,27986,359,23378,13018,49424,27290,2610,94,8830,6997,15778,55836,36939,1259,7284,4899,5968,1284,3837,8185,2496,525,22665,798,39,14044,21503,3459,3377,1849,54156,9774,19336,1421,22789,66596,20295,10457,14979,36850,128,122416,1731,2362,12362,94227,25148,0,1747,11230,110,9851,4527,11642,22056,11536,3728,21807,574,6641,813,2927,11990,1848,6181,2014,32531,5303,13401,9409,17160,46930,8610,17480,2428,28506,181,6597,23185,180214,18695,5122,23504,20923,22851,2715,46986,24714,19744,18566,6114,18352,11392,4437,4767,28112,12332,10685,5048,32855,21557,7891,4779,10636,4481,22431,23481,6477,32065,11,3535,7977,1,128,3190,5,10480,82514,17664,30322,5,13224,36182,136512,1640,44622,26695,18873,1099,8689,498,2524,13062,10039,6976,32,159,533,61584,2728,23329,877,560814,1748,2986,9474,183483,752713,17268,2447,39580,11866,109622,1
sample_48,1241,5572,18009,1428,628,473,18886,0,666,2658,15014,40533,5817,4857,1184,40995,10610,5552,27164,48,2234,8955,33370,35015,7946,3621,6316,4641,26962,15592,3983,7136,15133,14724,6280,6555,11651,44707,5383,11586,3542,30505,2928,12596,823,4167,4832,28033,281,16957,10556,45605,21384,2246,85,13614,6841,12938,46088,32068,887,8584,5380,4840,1940,4768,4679,2433,1396,14643,738,43,11911,15301,3384,2258,281,47094,10181,14981,2205,14914,49324,17445,7769,4230,45906,184,102349,1593,1526,10640,139183,21522,9,1114,11068,181,8919,2890,9955,15432,12347,4649,18621,461,6666,470,3255,11947,1658,8525,1875,24989,9492,14637,10049,13716,39524,7329,13223,4384,33296,113,9649,22544,186730,16283,3459,17610,17876,25662,1995,36798,19513,19014,14509,4519,15424,10490,5240,5790,22769,12806,10243,1221,23305,21882,8668,4770,10584,3399,24018,20348,6141,32695,20,2780,4486,1,656,2804,2,11124,79127,12943,28266,8,7981,22831,121225,1069,30888,18504,15321,1326,6723,961,2277,11668,6413,3430,34,447,98,23888,1960,18808,658,642841,1248,2906,16279,138341,501070,12639,542,39933,8833,105593,1
sample_49,1235,3482,15986,1434,2161,651,19828,0,905,6587,21891,21935,9322,3547,3683,18476,11087,8247,22696,41,2526,3947,33563,41875,3679,3386,7474,6086,25085,17561,5519,8832,17321,12545,8491,8554,11101,25206,5844,17073,4114,19814,2461,18994,431,7799,5649,24737,541,20227,9387,33143,19869,3650,124,6745,5674,17680,41835,33929,1294,11741,7411,6730,1268,4887,18369,3652,360,31054,1386,66,14263,27531,3506,3242,1258,43381,6782,16525,1816,16188,50244,16395,13844,8599,38338,170,147758,3060,1888,13598,47846,12862,19,3581,7003,99,9000,5328,9990,13219,10856,6453,13081,423,5412,247,3045,9733,2818,4799,2687,29556,5522,13332,9232,12351,53829,12229,7826,1521,19544,153,10899,16512,103344,21623,5260,21133,16976,32761,2415,30726,19123,18561,16864,5655,18587,18015,4456,544,26712,11852,9548,6544,22049,10947,7310,6162,9838,5412,18571,13862,1666,51701,11,3282,7057,1,149,3429,1,12243,52007,15294,26455,4,8777,32137,124715,1503,41960,19451,15306,1462,7495,1463,3643,12105,8451,8663,41190,153,636,40921,2510,21810,167,626220,701,2003,2011,105646,539260,14078,2558,58306,8931,122450,1
sample_50,865,3226,16975,1917,1097,425,18726,0,1352,5329,17630,36501,9548,4639,1791,40127,12746,5961,25271,93,3381,6413,40671,36530,7546,3734,6014,4716,28072,14638,3954,7780,20722,13804,9525,7533,13930,35311,5457,17177,4010,29232,3703,19697,372,3995,3600,25322,206,17130,10051,42579,19788,2767,87,7204,5942,17068,39967,35038,1258,8235,7520,5581,1326,3751,7318,2947,94,21653,1571,29,12009,17633,5582,2568,1622,54636,9324,18154,1936,17351,40119,19784,14995,16398,39671,202,147883,1536,2108,8653,126414,18934,0,3982,11062,110,10055,3429,9947,14526,13259,3826,17279,488,7377,757,2292,11450,2076,6190,1821,23871,5416,15963,10582,14180,52376,10604,8170,3887,32682,135,9846,21377,123668,19501,4315,22330,21867,32271,2384,44162,23229,19423,13004,5032,16409,16161,3030,1270,25057,12198,11475,3036,29845,19709,7718,4620,11199,5459,23530,22137,4349,45668,7,2519,5934,0,991,3049,0,12583,64496,15905,26787,5,9910,37337,121898,1324,46652,22978,17507,1054,7329,1287,2451,8836,9799,4522,51,157,355,67484,2571,22781,1281,649194,1452,3774,13042,86949,558354,14755,1253,49432,12743,101921,1
sample_51,2349,5289,23576,4016,2483,1650,24189,1,2219,15568,23024,48813,6454,5696,5074,52084,15094,8128,36586,123,3234,8371,34996,50557,12538,3997,9143,7754,32851,18902,6368,12489,12059,10655,2093,5840,19087,62162,9907,3599,4271,32003,3498,5278,667,8635,7474,36274,979,21963,15065,58634,31839,2982,184,5333,7317,16564,71389,33930,1539,34316,2135,7811,1791,5588,7669,3671,5207,37712,196,170,16869,9633,7602,5331,1549,49429,15709,20745,2365,20030,71347,20399,13967,13993,37638,147,79871,1865,3303,15795,204427,28967,46,118,16789,207,12161,5557,8129,21321,15485,6780,22339,800,8575,630,4057,12774,3237,7978,3614,34479,9252,16508,18395,18058,38211,2772,10069,2765,45132,116,15866,31821,195955,21948,4801,31117,29640,11164,2960,52895,24526,25306,21905,7399,19613,5575,7130,15153,27001,20016,12748,7271,32678,27564,9236,9261,16202,6144,37445,25448,6040,8317,63,5180,7065,2,376,4788,67,11570,101570,13069,31984,7,8863,34670,115883,1643,45035,20218,17571,2880,8206,499,4914,25688,8469,4417,52547,445,712,46659,2256,22502,1295,582884,2914,3982,7822,122334,605405,15637,1840,12144,14197,130097,1
sample_52,1114,4906,21869,4535,844,1621,20296,1,1837,12710,14936,40176,6640,3975,4385,52573,12034,8114,24239,33,2711,5525,40629,41918,11638,4066,6645,5466,30648,14588,3058,8172,11474,8741,2479,5967,16231,37598,5237,3059,3456,32342,3481,6754,236,4605,9388,26030,246,14034,11157,49348,24422,2652,51,6977,10412,12830,53888,24753,1005,18373,2572,4763,615,5658,3379,2837,110,24504,598,160,18924,9378,5724,3869,2844,46479,12109,18096,2069,17088,54582,19017,16270,23282,48626,136,67212,1127,2980,6999,128029,23940,2,658,12483,71,9567,3881,9971,16186,12331,4705,20783,537,7892,354,1064,9526,2707,6502,2585,30969,6914,16222,13193,14922,30017,2760,14631,1306,36649,162,14349,21766,182438,18233,3616,23931,23120,11934,1686,35270,20630,21634,14425,4780,18133,6699,2826,397,22909,12346,10553,4463,26411,25001,7449,6203,9984,6372,22132,17224,4716,8157,18,2815,3447,1,419,3558,44,9193,85302,6617,18107,2,4508,20398,83857,682,24435,10570,9375,2485,6976,299,5138,10622,4532,3883,43,130,655,22293,1281,18956,631,518244,1206,2877,10962,129547,498666,13250,518,10639,9781,97507,1
sample_53,1545,7726,26022,5102,1395,2375,24160,1,1848,13876,24920,58320,7544,2759,6345,58786,15622,9179,38167,95,2947,10576,42605,51524,17042,5110,12222,6760,46002,22239,7687,17314,13779,14731,2734,6167,19578,44789,10542,3584,7537,37311,4327,5642,181,7789,10936,44367,691,18534,18649,62169,31144,4407,104,11044,8415,18121,93955,23906,1343,11360,2501,12204,731,9343,8718,5132,94,38968,279,172,22724,14109,7760,5655,4242,68711,10699,21575,3647,25669,130072,23360,16604,20641,54093,207,74646,1955,3642,12248,130595,30825,0,321,14579,102,13980,6874,9491,35522,13285,10746,31146,874,8689,274,1604,13659,4217,5657,3990,52037,11168,20371,11115,24286,44379,3456,40341,3134,14681,258,18545,30083,309513,18584,5442,21923,23989,14297,4042,66319,35240,31707,22047,10897,21299,7873,1861,1277,30866,17975,13781,9690,36755,37583,8972,10232,16961,5361,27677,21345,10643,11249,35,8124,4456,0,339,5615,62,12016,114570,16826,43771,6,11685,40400,135839,1895,53074,26180,22945,3460,11215,1588,6144,14729,10416,5097,58,143,882,20330,2856,27488,839,617245,2751,7918,6633,197913,727458,23094,1587,11723,32466,118587,1
