,ENSG00000004777,ENSG00000011143,ENSG00000019485,ENSG00000059804,ENSG00000072135,ENSG00000074800,ENSG00000081791,ENSG00000083223,ENSG00000089116,ENSG00000102178,ENSG00000104320,ENSG00000107902,ENSG00000108984,ENSG00000110777,ENSG00000112335,ENSG00000112337,ENSG00000112855,ENSG00000112877,ENSG00000120451,ENSG00000120699,ENSG00000122126,ENSG00000124116,ENSG00000124614,ENSG00000128298,ENSG00000130300,ENSG00000130822,ENSG00000131730,ENSG00000132259,ENSG00000136040,ENSG00000137393,ENSG00000138472,ENSG00000139835,ENSG00000141376,ENSG00000143379,ENSG00000143457,ENSG00000145075,ENSG00000147206,ENSG00000147439,ENSG00000156500,ENSG00000160298,ENSG00000161921,ENSG00000164099,ENSG00000164932,ENSG00000167202,ENSG00000168122,ENSG00000168256,ENSG00000168264,ENSG00000168542,ENSG00000168675,ENSG00000169188,ENSG00000171711,ENSG00000172243,ENSG00000172922,ENSG00000173457,ENSG00000176728,ENSG00000177047,ENSG00000178125,ENSG00000179055,ENSG00000182141,ENSG00000182704,ENSG00000183617,ENSG00000183742,ENSG00000184454,ENSG00000188672,ENSG00000189067,ENSG00000197548,ENSG00000197888,ENSG00000198155,ENSG00000198363,ENSG00000198752,ENSG00000198771,ENSG00000198786,ENSG00000199636,ENSG00000200432,ENSG00000200478,ENSG00000200560,ENSG00000200680,ENSG00000200817,ENSG00000202440,ENSG00000204172,ENSG00000204267,ENSG00000204371,ENSG00000204682,ENSG00000206939,ENSG00000207308,ENSG00000207397,ENSG00000207443,ENSG00000213014,ENSG00000215492,ENSG00000220744,ENSG00000221783,ENSG00000221970,ENSG00000222312,ENSG00000222579,ENSG00000223396,ENSG00000223660,ENSG00000223744,ENSG00000224070,ENSG00000224205,ENSG00000224459,ENSG00000225071,ENSG00000225246,ENSG00000226080,ENSG00000226506,ENSG00000226578,ENSG00000226824,ENSG00000226987,ENSG00000227436,ENSG00000227930,ENSG00000228076,ENSG00000228784,ENSG00000229197,ENSG00000229299,ENSG00000229901,ENSG00000230166,ENSG00000230606,ENSG00000231665,ENSG00000232241,ENSG00000233828,ENSG00000233859,ENSG00000234016,ENSG00000235782,ENSG00000236327,ENSG00000236990,ENSG00000237007,ENSG00000237032,ENSG00000237470,ENSG00000241484,ENSG00000242362,ENSG00000242412,ENSG00000243319,ENSG00000244153,ENSG00000244326,ENSG00000247925,ENSG00000248444,ENSG00000249055,ENSG00000249142,ENSG00000249209,ENSG00000249506,ENSG00000249997,ENSG00000250219,ENSG00000250483,ENSG00000250892,ENSG00000251079,ENSG00000251813,ENSG00000252086,ENSG00000252202,ENSG00000252449,ENSG00000252563,ENSG00000253270,ENSG00000253605,ENSG00000254013,ENSG00000254054,ENSG00000254112,ENSG00000254219,ENSG00000254469,ENSG00000256450,ENSG00000257376,ENSG00000257835,ENSG00000258636,ENSG00000258910,ENSG00000259134,ENSG00000259755,ENSG00000259810,ENSG00000260874,ENSG00000261067,ENSG00000262136,ENSG00000262154,ENSG00000263485,ENSG00000263793,ENSG00000265724,ENSG00000265944,ENSG00000266071,ENSG00000266325,ENSG00000266502,ENSG00000267096,ENSG00000267567,ENSG00000268204,ENSG00000268297,ENSG00000269469,ENSG00000269707,ENSG00000270333,ENSG00000270432,ENSG00000271390,ENSG00000272592,ENSG00000272655,ENSG00000272664,ENSG00000274317,ENSG00000275234,ENSG00000277289,ENSG00000278955,ENSG00000279181,ENSG00000279400,ENSG00000279879,ENSG00000280152,ENSG00000280441,ENSG00000280767,ENSG00000281344,ENSG00000282973,ENSG00000283623,Disese Group
sample_54,1998,579,767,3726,882,23398,1429,1026,0,342,651,479,299,10,931,0,744,360,4045,415,1713,385,83,152,1,1263,53,55,260,669,1421,849,2078,1368,513,472,2,1266,496,470,211,34,17,1160,0,682,2524,3,2986,144,0,29,540,69,131,0,68,0,823,277,425,5,43,85,1078,1054,0,268,7322,5572,28,46253,4,0,5,0,21,0,0,472,289,2115,104,0,0,0,0,7,16,41,4,0,0,0,29,0,0,0,0,0,0,1,0,0,115,930,1,31,0,0,72,0,90,4,0,29,11,0,0,0,0,0,0,0,6,0,2,18,0,32,375,2,0,28,0,11,3,1,1,0,0,0,0,76,0,0,21,0,0,0,1,0,0,0,0,203,1,0,19,3,0,4,9,5,41,75,66,0,40,3,0,0,40,0,1,54,0,21,26,0,1,0,0,1,0,184,0,0,10,0,0,0,281,47,256,1,4,26,0,0,1
sample_55,2159,634,829,3344,803,24960,1567,1099,0,371,818,509,423,12,1051,0,684,326,3065,488,2142,428,69,137,0,958,40,38,328,667,1998,863,1916,1414,680,430,0,877,457,351,222,33,18,676,0,673,2547,11,3981,140,0,54,446,63,113,0,62,0,838,311,419,2,45,65,965,1024,0,537,8542,5120,28,30336,3,1,5,0,17,0,0,411,439,2125,93,0,0,0,0,3,8,30,8,0,0,0,24,1,0,0,0,0,0,3,0,0,148,1094,2,13,0,0,90,0,76,3,0,16,9,0,2,2,0,0,0,0,10,1,12,17,0,21,215,1,0,17,0,8,1,1,0,0,0,0,0,64,0,0,26,0,0,0,1,0,0,0,1,225,0,1,28,10,0,0,17,2,25,38,89,0,21,2,0,0,35,0,0,29,0,7,4,0,1,0,0,0,0,152,0,2,12,0,0,0,230,22,171,1,4,53,0,0,1
sample_56,1535,663,757,4471,797,24690,1496,1184,0,500,1056,501,411,63,1669,0,661,290,3463,623,2234,343,86,84,7,552,44,49,286,656,1847,654,1806,1348,854,382,1,665,384,404,197,19,23,864,1,751,3329,1,2242,154,0,38,779,95,103,0,67,0,844,224,570,1,75,95,997,1162,0,469,7634,5070,22,22798,6,0,7,1,18,0,0,196,327,2256,148,0,0,0,0,3,10,18,2,0,0,0,26,3,0,0,0,0,0,1,0,0,72,483,1,11,0,1,131,0,69,1,0,27,15,0,0,2,0,0,1,0,3,1,1,2,0,12,180,3,0,16,0,8,0,2,0,0,0,1,0,19,0,0,19,0,0,0,0,0,0,0,0,181,0,6,23,17,0,2,10,0,30,48,82,0,13,3,1,0,29,0,0,24,0,7,36,0,3,0,0,0,0,118,1,3,18,0,0,0,94,26,101,0,12,44,0,0,1
sample_57,1713,490,648,5395,847,18736,1217,942,0,420,583,538,296,160,892,0,573,276,3287,363,1718,459,70,128,4,867,44,52,289,349,1582,688,1671,1206,522,283,1,987,355,330,192,23,10,1026,2,615,3090,3,4780,94,0,30,515,65,191,0,61,0,931,460,477,5,78,114,859,883,0,289,7068,5303,24,33189,2,0,10,2,39,0,0,233,414,1986,93,0,0,0,0,4,14,34,4,1,0,0,24,3,0,0,0,1,0,3,0,0,110,1462,1,17,0,0,52,0,81,6,0,17,10,0,0,1,0,0,0,0,12,0,5,28,0,15,291,0,0,24,0,9,3,3,0,0,0,1,0,32,0,0,27,1,0,0,1,0,0,0,0,202,0,0,19,13,0,1,7,2,45,42,93,0,58,5,0,2,32,0,0,30,0,11,4,0,1,1,0,0,0,110,0,1,11,0,0,0,353,28,181,0,3,31,0,0,1
sample_58,1990,552,687,9708,876,25795,1433,1086,0,361,688,503,461,56,1066,0,567,311,3020,505,1986,195,89,123,3,1042,58,33,306,650,1496,734,1665,1348,595,371,1,1333,403,393,326,21,8,825,0,676,5512,1,5351,139,0,40,498,83,127,0,83,0,804,603,464,2,113,127,1786,821,0,356,8346,5126,22,24126,2,0,13,0,19,0,0,436,302,2108,85,0,0,0,0,1,7,26,5,0,0,0,17,0,0,0,0,0,0,0,0,0,145,1236,2,19,0,0,75,1,81,0,0,19,5,0,0,0,0,0,0,0,3,0,4,18,0,15,138,0,0,19,0,7,1,1,0,0,0,0,0,69,0,0,37,0,0,0,0,1,0,0,2,212,1,5,15,10,0,2,7,1,39,71,122,0,24,4,1,0,13,2,0,44,0,4,68,0,1,0,0,0,0,146,0,1,5,0,1,0,100,23,186,1,4,38,0,0,1
sample_59,1887,519,785,4626,710,22134,1325,1105,0,387,655,637,533,72,919,0,605,330,3760,361,2016,320,48,141,8,923,41,39,306,619,1510,830,1929,1244,629,343,0,750,365,353,200,23,33,955,0,544,2484,8,4625,138,0,40,549,74,179,0,73,0,719,280,391,8,75,72,753,1000,0,320,8429,5521,25,40261,4,1,7,2,21,0,2,447,370,2054,92,0,0,0,0,7,16,49,5,0,0,0,25,0,0,0,0,0,0,3,0,0,159,977,6,20,0,1,56,0,56,3,0,13,12,0,1,1,0,0,0,1,5,0,2,21,0,24,270,4,0,38,0,12,12,1,0,0,0,0,0,70,0,0,41,0,0,0,1,0,0,0,1,220,1,1,49,14,0,2,16,5,37,65,82,0,49,2,0,0,21,0,0,35,0,9,11,0,0,0,0,0,0,175,0,5,4,0,0,0,353,35,230,0,5,50,0,0,1
sample_60,2062,513,737,7207,873,30500,1473,1275,0,462,832,707,344,91,1585,0,735,418,3681,508,2444,142,86,161,0,939,40,65,432,642,3802,964,1924,1628,943,304,0,1492,487,551,362,46,22,1161,0,849,3946,2,5386,159,0,91,720,102,100,0,73,0,870,647,604,6,57,55,1790,1133,1,452,8710,6099,57,37653,2,0,3,1,17,0,0,534,434,2498,160,0,0,0,0,6,6,42,2,1,0,0,30,0,0,0,0,0,0,1,0,0,84,761,2,30,0,0,115,0,84,8,0,29,14,0,2,0,0,0,0,0,0,0,7,15,0,18,183,0,0,12,0,11,2,1,0,0,0,0,0,62,0,0,31,0,0,0,0,1,0,0,0,226,0,0,20,30,0,2,9,2,25,53,107,0,15,2,0,0,6,0,0,34,0,18,42,0,2,0,0,0,0,154,0,0,15,0,0,0,152,34,158,0,9,52,0,0,1
sample_61,1954,715,1309,3142,1318,14913,2003,1379,0,774,1089,617,383,512,1389,0,897,349,5650,435,2569,269,122,166,19,760,59,50,253,295,1785,508,1853,1665,714,195,0,1312,330,386,239,23,24,1802,0,781,3126,20,2532,222,0,49,894,149,335,0,63,0,945,265,581,2,54,123,925,1505,0,241,6950,7881,43,38947,5,0,12,0,50,0,0,513,490,2741,321,0,0,0,0,2,26,49,4,1,1,0,62,1,0,0,0,0,0,0,0,0,84,485,6,31,0,0,172,1,91,11,0,49,23,0,0,0,0,0,0,0,11,2,0,37,0,30,505,1,0,73,0,14,4,0,1,0,0,0,0,78,0,0,34,0,0,0,0,1,1,0,0,249,3,5,62,58,0,5,18,12,43,110,79,0,43,2,2,2,24,0,3,47,0,14,8,0,4,1,0,0,0,186,0,0,8,0,8,0,479,33,420,0,8,46,0,0,1
sample_62,1418,516,737,5141,675,15772,1362,1054,0,449,948,381,376,5,1149,0,575,354,3719,384,1935,489,86,43,3,604,35,36,266,413,1518,964,1859,1063,582,334,0,799,364,408,196,22,8,618,0,758,3611,11,2411,125,0,22,580,78,0,0,76,0,715,199,622,5,45,87,973,967,0,418,6526,4931,26,47595,3,0,7,1,7,0,1,349,476,1765,81,0,0,0,0,1,7,27,3,1,0,0,16,0,0,0,0,0,0,0,0,0,94,877,1,8,0,0,81,0,53,2,0,37,13,0,0,1,0,0,0,0,7,0,2,5,0,16,181,1,0,25,0,7,1,2,1,0,0,1,0,64,0,0,23,0,0,0,0,0,0,0,0,215,0,3,16,15,0,3,3,0,33,38,134,0,12,2,0,0,35,0,0,31,0,3,5,0,1,0,0,1,0,127,0,2,14,0,0,0,93,29,126,0,4,27,0,0,1
sample_63,1678,604,1412,5268,972,23816,1741,1053,0,621,1005,628,360,403,1133,0,631,267,5012,397,2174,84,95,150,18,701,43,42,311,437,1302,329,1790,1248,645,174,0,918,247,299,238,40,13,1037,0,480,3700,12,2515,173,0,38,744,110,0,0,28,0,889,369,466,5,32,62,772,1316,0,374,7327,5882,46,45153,5,0,11,1,39,0,0,251,385,2090,267,0,0,0,0,2,17,53,2,0,1,0,57,0,0,0,0,0,0,2,0,0,72,490,2,13,0,0,181,1,47,9,0,44,18,1,0,0,0,0,0,0,13,1,0,43,0,26,350,1,0,43,0,14,5,0,1,0,0,1,0,26,0,0,23,0,0,0,0,0,1,0,1,204,0,1,52,47,0,2,20,6,52,64,43,0,40,6,0,0,2,1,1,21,0,9,0,0,0,0,0,0,0,155,0,2,7,0,1,0,398,27,238,0,9,63,0,0,1
sample_64,1488,575,772,3832,786,15112,1396,865,0,284,750,392,304,361,742,0,540,349,3987,326,1462,125,43,135,16,733,35,28,218,400,510,517,1703,1165,471,212,1,1016,262,370,185,12,27,768,0,442,2743,9,4094,104,0,39,581,58,0,0,30,0,685,347,375,13,33,38,747,1080,0,267,5851,4718,26,25538,3,0,11,0,12,0,0,235,255,1783,98,0,0,0,0,3,12,41,1,1,0,0,36,0,0,0,1,1,0,2,0,0,72,814,2,20,0,0,202,0,68,9,0,41,12,1,1,1,0,0,0,0,9,0,1,18,0,18,378,1,0,38,0,8,3,0,0,0,0,1,0,39,0,0,22,0,0,0,2,0,0,0,0,196,0,0,39,6,0,7,6,7,31,69,84,0,48,3,2,0,6,0,1,39,0,8,3,0,1,0,0,0,0,161,0,4,5,0,3,0,393,17,209,1,11,56,0,0,1
sample_65,1543,572,1041,3539,821,18790,1590,1061,0,437,897,507,392,715,1001,0,641,293,4138,364,2077,268,69,140,13,1000,40,56,335,377,1284,456,1954,1161,495,238,1,808,300,334,261,23,29,942,0,571,3232,7,3668,127,0,79,610,79,0,0,56,0,779,440,376,5,44,100,716,1184,0,330,8034,5406,42,32861,4,0,11,0,18,0,0,189,298,1965,136,0,0,0,0,6,16,37,3,0,0,0,34,0,0,0,0,0,0,6,0,0,93,744,7,22,0,0,117,0,67,5,0,46,10,0,1,3,0,0,0,0,5,0,0,39,0,23,390,2,0,23,0,0,3,1,0,0,0,0,1,34,0,0,22,0,0,0,1,0,0,0,0,239,1,1,45,19,0,1,9,2,42,90,24,0,24,2,0,0,22,1,1,31,0,9,7,0,1,0,0,0,0,149,0,3,9,0,0,0,443,32,171,0,5,30,0,0,1
sample_66,2023,626,1101,3065,1000,19094,1755,1065,0,471,836,581,388,623,1056,0,714,336,4097,368,1941,284,99,145,8,1241,58,56,391,377,1449,457,1915,1402,572,228,2,906,285,440,267,20,31,879,0,631,3368,6,3287,157,0,99,733,74,0,0,34,0,768,459,467,8,34,89,680,1207,0,331,7244,5999,52,60079,5,0,7,0,25,0,0,232,308,2371,123,0,0,0,0,1,17,30,3,0,0,0,35,0,0,0,0,0,0,1,0,0,92,740,4,24,0,0,217,0,107,2,0,47,12,0,1,1,0,0,0,0,9,0,3,20,0,30,340,1,0,16,0,8,9,2,1,0,0,0,0,26,0,0,26,0,0,0,0,0,1,0,0,233,0,2,43,19,0,0,9,4,42,85,15,0,24,2,0,0,24,0,1,35,0,8,5,0,0,0,0,0,0,150,0,1,10,0,0,0,410,43,203,0,15,30,0,0,1
sample_67,1548,455,715,10523,870,28476,1320,948,0,518,719,637,311,650,1131,0,625,266,3175,325,2104,183,144,116,9,709,35,49,354,352,1712,349,1503,1082,583,254,1,1261,253,328,309,70,25,1750,0,599,4056,1,4473,160,0,44,676,147,201,0,47,0,794,688,435,9,52,56,890,934,0,341,6827,5457,45,40820,2,0,11,0,24,0,0,48,493,1951,175,0,0,0,0,2,15,42,1,0,1,0,29,0,0,0,0,1,0,1,0,0,132,630,4,22,0,0,70,0,55,0,0,22,25,0,1,1,0,0,0,0,5,0,2,21,0,20,405,1,0,30,0,7,9,0,1,0,0,0,0,2,0,0,18,0,0,0,1,0,0,0,2,193,0,3,33,28,0,2,18,1,33,74,47,0,26,2,0,0,10,0,2,42,0,22,49,0,10,0,0,0,0,118,0,4,8,0,0,0,136,22,342,1,5,42,0,0,1
sample_68,1587,607,1295,4004,978,19844,1644,1153,0,622,1093,673,476,87,1079,0,692,322,4141,404,2102,212,86,134,21,468,53,39,305,596,2071,555,2028,1363,658,262,0,875,320,378,231,61,28,1042,1,638,3183,3,2911,192,0,64,770,104,0,0,48,0,854,240,503,4,29,86,670,1360,0,300,8260,6135,35,27254,5,0,9,0,13,0,0,416,490,2614,222,0,0,0,0,2,21,53,1,1,1,0,66,0,0,0,0,0,0,2,0,0,108,259,5,21,0,0,90,0,49,2,0,32,19,0,0,1,0,0,0,0,8,1,4,42,0,28,398,0,0,35,0,6,3,3,1,0,0,1,0,79,0,0,29,0,0,0,0,0,0,0,0,270,1,1,80,38,0,4,7,6,50,91,37,0,58,3,0,0,23,0,1,32,0,8,2,0,6,0,0,0,0,175,0,4,9,0,0,0,346,22,255,1,11,74,0,0,1
sample_69,2454,859,2144,3978,1333,25641,2249,1508,0,1161,1607,707,626,34,2270,1,1044,380,6789,519,3573,97,178,165,4,667,67,52,793,773,3337,530,2686,2062,1055,226,2,1075,321,507,564,72,64,1689,0,1056,5865,18,2127,320,0,118,1312,203,0,0,47,0,1060,469,842,11,138,59,1713,1797,0,446,7641,8646,80,33984,7,0,11,0,30,0,1,462,770,3706,525,0,0,0,0,8,20,34,2,0,1,0,94,0,0,0,0,0,0,3,0,0,65,296,6,19,0,0,190,0,93,8,0,66,22,0,1,2,0,0,0,0,6,1,2,41,0,19,422,1,0,24,0,10,8,0,1,0,0,0,0,56,0,0,38,1,0,0,5,1,1,0,0,243,1,4,41,69,0,5,7,2,65,67,41,0,31,3,0,0,6,0,0,41,0,17,13,0,2,0,0,0,0,171,0,2,18,0,0,0,314,35,398,1,7,23,0,0,1
sample_70,1649,788,1572,4294,1207,24506,2146,1517,0,1143,1385,600,482,442,2040,0,1056,446,6134,608,3115,260,200,121,2,516,42,70,300,353,3772,801,2484,1755,1037,305,2,1008,390,503,311,70,11,1188,2,1097,3753,7,3516,259,0,12,1250,139,0,0,70,0,919,264,869,6,49,52,558,1704,0,467,8383,7276,28,41471,5,0,10,0,25,0,0,419,514,2860,334,0,0,0,0,4,14,46,2,0,0,0,46,1,0,0,0,1,0,1,0,0,65,400,4,21,0,0,107,0,50,2,0,70,22,0,0,2,0,0,0,0,1,0,4,42,0,28,277,0,0,31,0,5,1,0,0,0,0,0,0,59,0,0,26,0,0,0,0,0,1,0,1,244,1,6,33,46,0,4,5,1,54,68,76,0,14,2,0,0,17,0,0,41,0,11,3,0,0,0,0,0,0,162,0,0,20,0,0,1,68,40,231,0,4,36,0,0,1
sample_71,1777,567,844,5330,754,14156,1626,1163,0,430,957,472,403,16,955,0,559,322,4457,448,1953,553,52,92,7,818,35,54,328,397,1125,881,1831,1299,558,341,0,1036,400,447,192,24,19,743,0,709,3849,8,2593,144,0,23,632,66,0,0,71,1,845,198,423,6,43,84,789,1061,0,429,7912,5204,21,25124,3,0,3,1,9,0,0,452,552,1863,114,0,0,0,0,0,13,39,8,0,0,0,26,2,0,0,0,0,0,1,0,0,116,1007,3,30,0,0,83,0,86,1,0,22,12,0,0,2,0,0,0,0,6,0,1,19,0,29,298,0,0,41,0,11,3,3,0,0,0,0,0,59,0,0,33,0,0,0,0,0,0,0,0,237,0,3,49,8,0,2,8,5,41,52,159,0,21,2,0,0,49,2,1,46,0,7,5,0,1,0,0,0,0,193,0,4,10,0,0,0,128,30,203,0,4,45,0,0,1
sample_72,1821,620,865,2406,1052,13331,1578,1149,0,395,879,422,306,235,945,0,706,424,4201,412,1935,458,65,113,21,792,40,44,223,402,1219,796,1712,1554,609,208,0,1056,406,375,201,14,23,1283,0,610,2378,5,2391,190,0,37,706,106,186,0,53,0,751,167,534,7,144,122,993,1335,0,192,6945,6691,22,30258,2,0,3,0,18,0,0,542,318,2409,151,0,0,0,0,4,23,35,2,0,0,0,34,0,0,0,0,2,0,1,0,0,76,702,4,31,0,1,193,0,75,6,0,42,15,0,0,0,0,0,0,0,6,0,1,4,0,14,334,0,0,44,0,11,1,0,0,0,0,2,0,66,0,0,32,0,0,0,0,0,0,0,1,196,0,2,37,18,0,3,17,11,31,72,103,0,37,1,0,0,35,0,4,48,0,8,5,0,0,0,0,0,0,183,0,4,5,0,4,0,437,32,341,0,7,79,0,0,1
sample_73,1147,497,1072,6561,871,25070,1217,1119,0,525,1352,416,462,42,1655,0,569,311,4113,396,2044,76,73,54,12,394,65,30,1044,971,1348,512,1752,1324,726,254,7,892,256,250,537,27,46,1294,2,604,6266,48,2069,223,0,106,654,162,0,0,49,0,1018,1655,509,20,179,66,2436,1035,0,311,9222,5541,163,37073,0,0,2,0,14,0,0,185,505,1984,235,0,0,0,0,1,19,32,3,1,0,0,58,0,0,0,0,1,0,1,0,0,54,345,1,12,0,0,103,0,50,11,0,22,7,0,0,4,0,0,0,0,7,0,5,16,0,17,242,1,0,17,0,7,5,0,0,0,0,0,0,36,0,0,15,0,0,0,0,1,0,0,2,169,4,0,28,13,0,4,10,1,42,47,42,0,35,2,0,6,1,2,0,18,0,19,3,0,0,0,0,1,2,109,0,0,18,0,9,0,1051,23,167,0,9,42,0,0,1
sample_74,2347,598,939,7732,951,21886,1576,1034,2,488,886,566,329,5,957,0,635,443,4399,379,2008,582,74,153,3,954,52,48,312,513,1547,1061,2284,1478,539,286,0,1229,412,583,289,21,16,776,0,871,4171,4,2938,144,0,24,694,81,0,0,52,0,701,269,626,1,111,103,1128,1216,0,399,6768,6784,18,83359,2,0,8,1,14,0,0,471,406,2341,79,0,0,0,0,2,16,40,2,1,0,0,24,1,0,0,0,1,0,0,0,0,116,1386,5,11,0,0,82,1,96,1,0,57,11,0,0,0,0,0,0,0,8,0,2,10,0,21,232,0,0,35,0,6,9,3,1,0,0,0,0,71,0,0,25,0,0,0,0,1,1,0,1,226,0,1,21,8,0,5,4,1,50,96,132,0,47,2,1,2,42,2,2,55,0,7,8,0,1,0,0,0,0,179,0,4,8,0,1,0,149,22,166,0,3,22,0,0,1
sample_75,1768,593,805,7573,925,25143,1519,1202,0,362,1040,506,331,218,1209,0,650,401,4282,470,2064,300,54,109,22,1036,50,69,304,663,1455,829,2178,1390,621,346,1,1196,371,438,364,15,26,1480,0,734,4026,2,3083,151,0,109,524,106,0,0,62,0,847,471,539,6,117,128,1790,1153,0,426,8283,5818,47,26926,4,0,8,1,3,0,0,229,339,2181,122,0,0,0,0,2,7,31,2,1,0,0,35,1,0,0,0,0,0,1,0,0,84,971,2,25,0,0,122,0,119,1,0,42,4,2,1,1,0,0,0,0,5,0,2,7,0,18,234,2,0,13,0,9,1,3,0,0,0,0,0,31,0,0,29,0,0,0,1,2,0,0,2,213,1,0,19,10,0,3,4,2,46,60,18,0,22,6,0,0,20,0,0,27,0,19,2,0,0,0,0,1,0,163,0,2,13,0,0,0,403,32,211,0,5,58,0,0,1
sample_76,2162,732,976,8065,1080,25680,1832,1263,0,395,1054,522,382,210,1200,0,780,420,4967,488,2157,355,98,136,37,1343,64,63,386,632,1358,901,2472,1679,695,362,1,1337,391,501,404,18,41,1793,0,787,4607,4,3732,171,0,105,698,105,0,0,52,0,938,489,672,15,68,116,1729,1319,0,409,8608,6946,52,35005,2,0,8,1,21,0,0,342,304,2537,120,0,0,0,0,3,9,40,5,0,0,0,29,2,0,0,0,2,0,0,0,0,73,1126,2,35,0,1,183,0,129,1,0,54,11,0,0,0,0,0,1,0,12,0,3,7,0,34,338,2,0,14,0,2,3,1,0,0,0,0,2,32,0,0,31,0,0,0,0,0,0,0,0,257,0,1,33,16,0,1,6,2,56,83,59,0,34,3,1,0,14,2,1,49,0,18,3,0,3,0,0,0,0,178,0,4,21,0,0,0,488,35,237,0,11,32,0,0,1
sample_77,2915,707,1255,2791,1210,17659,2200,1529,0,458,997,628,564,12,992,0,986,513,5080,451,2480,404,76,176,7,1699,59,41,513,661,1790,1210,2811,2026,723,511,0,1287,489,587,206,35,24,943,0,764,2942,8,3753,178,0,41,788,78,0,0,71,0,1117,376,548,4,90,84,787,1591,0,410,10236,8375,36,48162,4,0,8,0,31,0,0,764,493,3078,120,0,0,0,0,1,17,67,2,0,0,0,26,0,0,0,0,0,0,2,0,0,189,1935,4,35,0,0,194,0,166,9,0,22,14,0,1,1,0,0,0,0,11,1,7,30,0,20,418,0,0,43,0,13,9,0,0,0,0,0,0,102,0,0,45,0,0,0,1,0,0,0,0,297,0,4,48,15,0,3,17,2,33,124,63,0,61,5,0,0,29,0,2,84,0,10,7,0,2,0,0,0,0,289,0,5,12,0,1,0,432,37,256,1,10,55,0,0,1
sample_78,1192,465,832,6218,790,12173,1271,886,0,243,995,399,523,32,811,0,463,239,2865,359,1609,70,57,142,19,455,124,17,848,764,439,286,1681,1107,487,167,2,784,233,244,346,44,24,1606,0,315,3626,369,1444,146,0,152,574,64,0,0,30,0,776,711,165,8,95,52,1285,1064,0,268,6284,4166,69,6590,1,0,11,0,14,1,0,358,511,1711,146,0,0,0,0,2,19,39,2,0,0,0,59,2,0,0,0,1,0,0,0,0,69,118,2,19,0,0,109,0,33,5,0,17,8,0,3,0,0,0,0,1,7,0,0,24,0,14,458,0,0,36,1,5,8,0,0,0,0,0,0,60,0,0,17,0,0,0,0,0,0,1,0,237,4,3,49,13,0,4,8,6,34,77,23,0,98,5,0,0,7,0,2,23,0,9,3,0,5,1,0,0,0,107,0,5,7,0,1,0,897,11,281,0,6,44,0,0,1
sample_79,1961,615,912,2210,787,14772,1561,1234,0,423,1055,430,495,28,1137,0,660,363,4087,398,2079,309,68,98,1,594,38,50,351,604,2123,957,1894,1354,600,405,0,893,451,462,226,38,24,739,0,648,2760,3,2655,151,0,36,701,94,0,0,65,0,746,229,483,3,110,39,885,1079,1,358,6831,5595,24,43676,5,0,4,0,15,0,0,464,274,2094,144,0,0,0,0,5,16,45,2,0,0,0,42,0,0,0,0,0,0,0,0,0,68,854,2,36,0,0,92,0,53,2,0,67,24,0,0,1,0,0,0,1,6,1,0,2,0,21,227,0,0,15,0,8,4,0,0,0,0,0,0,80,0,0,28,0,0,0,1,2,0,0,0,208,0,1,31,15,0,2,6,1,34,67,110,0,29,4,0,0,20,0,0,41,0,9,7,0,0,0,0,0,1,152,0,0,11,0,0,0,158,27,218,0,4,37,0,0,1
sample_80,1934,587,1006,2539,802,16996,1542,1349,0,455,1357,446,471,10,1301,1,685,413,4804,447,2239,363,57,72,4,591,60,34,401,673,2420,996,2220,1419,736,540,0,914,448,460,213,43,21,807,0,622,3134,6,2761,159,0,26,682,76,0,0,69,0,894,211,467,7,118,33,1083,1217,0,389,9380,5959,35,30984,3,0,6,1,13,0,0,520,334,2256,181,0,0,0,0,2,17,57,6,0,0,0,31,0,0,0,0,0,0,0,0,0,75,718,6,29,0,1,78,0,53,0,0,83,15,0,0,0,0,0,0,0,8,0,2,2,0,22,297,2,0,33,0,16,2,0,1,0,0,0,0,100,0,0,18,0,0,0,0,0,0,0,0,206,0,0,38,16,0,3,6,2,35,63,97,0,43,5,0,1,27,1,1,26,0,8,5,0,3,0,0,0,0,155,0,1,9,0,0,0,215,27,258,0,11,38,0,0,1
