,AC093525.8,AC131649.2,AC005921.3,AC099811.6,AC092117.2,AC092653.2,AL133243.4,AC233300.1,AC134407.3,AL356750.1,AC020951.1,AC090181.3,AC018529.3,AC005785.2,AP000560.1,AC022413.1,AC005261.5,AC009951.4,AC009948.3,AC141586.5,AC141586.4,AC020978.8,AC064801.2,AC118344.2,AC131212.2,AC012676.5,AC005839.1,AC020763.3,AP003108.3,AC092139.1,AC000123.3,AL356274.2,AC027290.2,AC012513.3,AC055811.4,AC120114.3,AC093525.10,AC127070.4,AC087741.3,AC093330.2,AC010435.1,AC127024.8,AC130448.2,AC022532.1,AP000648.4,AC092881.1,AC126474.1,AL845472.1,AC025809.2,AC109326.1,AL353795.3,AC007998.5,AC084876.2,AL353763.2,AC011466.4,AC009093.7,AC111170.3,AC008985.1,AL445363.3,AD001527.2,AL662907.2,AP000974.1,AC020978.9,AC099521.2,PRO1804,AC124319.3,AL118508.3,AL031602.1,AC006330.1,FP671120.9,AP001148.1,AC091925.2,AC002350.2,AL023806.3,AC005538.2,AC007224.2,PWAR1,AC008537.3,AC091132.3,AL158212.4,AC073592.9,AC026362.2,AL139288.2,AC008993.2,AC006128.1,AC120057.4,AL031587.5,AL359922.3,AC090617.9,AC093909.6,AC099494.2,AC090373.1,AC009716.2,AC079777.1,AC004678.2,AC007610.4,AC004836.1,AL109806.1,AC020604.1,AC011815.3,AC021106.2,AL359258.3,AL049833.3,AC099804.1,AP001767.3,AC093642.3,AC012313.10,AC100788.2,Diagnosis
R_JS015_FPKM,80.96579174,0.251660403,1.142541221,0.909313008,1.03247668,0.871049145,0.26348742,9.57119548,0.522262987,0.507223798,0.819836143,0.639465957,0.660805105,1.53431293,0.538258387,2.119178849,0.644337724,0.968653864,0.253545286,2.179689814,1.467665032,1.174834037,0.514406997,1.015898698,3.352677604,5.523568348,1.251638938,0.589834302,0.83341445,0.69243008,1.481973567,1.032144413,6.931711892,0.246362593,3.396704005,2.987072063,2.658052886,1.628211799,0.276461155,1.564721602,0.0,0.355648211,4.778967508,2.154882388,1.156665514,0.265428563,0.691180528,0.191608643,0.08266874,0.789255484,0.156733852,0.31415627,0.08716739,1.917594183,0.230726874,1.339676023,0.302243244,0.199574905,7.769137813,1.138466781,1.900706527,0.031191888,2.09317296,0.177434734,0.03631953,0.482464829,1.456529602,0.405368,0.449771728,0.0,0.063149245,1.163590397,0.48889301,0.140312396,0.279669124,0.876172964,0.0,1.860825444,0.065857237,0.463264606,0.802908738,0.093658507,0.159666741,0.092375975,6.949610761,1.934280141,2.980546031,0.0,0.555634597,1.153156675,0.456900012,0.0,0.435172318,0.0,0.074306423,0.63081677,0.352403952,3.580419967,0.7412256,0.629765627,1.683044111,0.159756832,0.019918415,1.251675662,0.164723531,0.015495325,1.286798666,1.056893198,1
R_JS016_FPKM,58.36558078,0.252293661,1.073886415,0.811923827,0.886034363,1.091616207,0.225152426,9.681339232,1.047185502,0.953497423,1.017142087,0.601011819,1.304286608,1.663917072,0.722731605,1.564970424,1.968177612,2.142230735,0.238295886,1.297493882,1.245982347,1.410982284,1.933893077,1.307392125,2.737904647,6.050902618,2.287474335,1.422105188,0.62664777,1.301581963,2.912437603,0.485056091,6.728893008,0.694674389,5.187905133,3.190393008,1.472230515,1.297463093,0.20786901,2.591191498,0.0,0.367716706,6.176282563,1.25574647,1.677314113,0.669641909,1.028562436,0.171518147,0.0,1.483671637,0.785652913,0.0,0.122878682,1.875912254,0.737256165,1.43085083,0.596562909,0.125055631,8.971272443,0.624202834,1.624069356,0.0879764,1.863828412,1.786858984,0.034146287,0.550639265,2.142740374,0.707567569,0.317060394,0.0,0.029673544,1.09374827,1.033878744,0.08792115,0.300428709,1.098037478,0.0,3.051421718,0.123784066,0.326593573,0.56603684,0.0,0.075026677,0.607939485,6.363345341,0.909089471,2.763543491,0.083832203,1.044774466,1.53539542,0.715745289,0.116086052,0.650693968,0.0,0.209580507,0.724673363,0.0,4.094384548,0.256678483,0.887947855,1.713619385,0.12011993,0.0,0.980390606,0.464601035,0.0,0.453562997,0.79956029,1
R_JS017_FPKM,53.50829801,0.241697892,0.819458944,0.935708195,0.692918824,0.298715698,0.197202914,7.879377322,0.501588098,0.55266381,1.11360687,0.607434471,0.849998821,0.728673665,0.593470485,0.856707724,1.602342661,1.143379603,0.278304067,2.3925325,2.289827172,1.007495469,0.941065018,1.157984362,2.714799653,4.508000868,1.192590938,1.029199133,0.548884386,0.316685878,2.464683153,0.633179751,5.946266338,0.869206972,3.451678423,3.388191807,1.807235902,1.748361944,0.910324958,2.472746032,0.0,0.475760054,5.327681096,1.463542361,1.496339739,0.460016097,0.533456494,0.450692665,0.0,1.508366942,0.443528797,0.323440457,0.0,1.490043684,0.379866084,2.569178299,0.528731121,0.102678223,10.85015152,0.292861836,2.089268064,0.128425609,2.607453821,1.304218749,0.074751782,0.567426061,2.671858044,0.77468239,0.385679422,0.0,0.0,0.29943511,2.18003581,0.176470672,0.082210919,0.901555064,0.0,1.059305013,0.135522515,0.417145001,0.41304893,0.055075805,0.0,0.760674763,5.582784107,2.488359206,3.27433421,0.22946546,0.572055136,2.076574725,0.235068038,0.127123364,0.651353469,0.0,0.152935282,0.396706071,0.120907552,3.745829394,0.481747401,1.458264793,1.876161117,0.0,0.040995493,2.790690098,0.508620666,0.015953255,1.075854809,1.193719969,1
R_JS018_FPKM,42.92082182,0.656525294,1.155592144,1.30823443,1.446673051,0.167148619,0.468674276,9.022506727,1.482682737,1.098886738,0.83035905,0.905852188,1.521118442,1.358439025,1.194777155,1.132436605,1.297763634,2.426479578,0.038900443,2.09057408,2.070633494,0.0,1.11827193,2.266524442,3.226143251,5.918883247,2.614366129,1.092099991,1.189423986,1.239634019,1.722885171,0.616813259,6.549570413,1.336752617,5.179953771,4.336497717,1.092575474,2.485028517,0.445458374,1.372096697,0.291325264,1.227997108,5.042100005,1.736090215,1.559462649,0.192941358,0.928047742,0.504077617,0.095113958,1.232856024,0.420910311,0.723187143,0.0,3.963627614,0.637280283,1.682044771,1.25231783,0.229694144,14.94569476,1.310280736,1.541255,0.0,4.12085047,2.333935605,0.041827923,0.872626285,1.384866333,0.333233241,0.474495791,0.0,0.254358809,1.339413421,1.734933465,0.071779325,0.32190581,0.33606932,0.0,1.321466615,0.189450905,0.799821444,0.693106723,0.184795253,0.275608354,0.531684798,6.966536272,2.782713944,3.430404336,0.051345654,1.279069799,3.87092115,1.051707952,0.0,0.523610495,0.0,0.427682582,0.685698035,0.135248015,3.777495144,0.269400308,1.630925546,1.937044025,0.036785603,0.045852154,3.721531072,0.379193259,0.01784542,1.388458933,0.890074747,1
R_JS019_FPKM,35.7553997,0.11259711,0.890762836,0.712028696,0.703015675,0.649594964,0.214372606,4.078632986,0.662090832,0.534006153,0.807000409,0.440214289,0.70221324,1.584211,0.602118226,1.100579342,1.921960141,1.975876464,0.13235395,0.9346492,1.165097221,0.0,1.406521818,1.136379929,1.65998013,3.92022196,1.737138723,0.315562575,0.70849984,0.344258488,2.059607884,0.111003635,4.115704303,1.259810357,1.662296466,2.05034487,1.061900303,1.504551942,0.309194981,1.125176749,0.42465469,0.716072451,2.22743526,1.349835937,2.975843468,0.140635501,0.193278643,0.1735129,0.092439708,1.008992701,0.540554955,1.406085303,0.146231296,2.670314318,0.103207159,0.476820525,0.270488812,0.260451765,19.11918779,1.37957971,0.579861888,0.0,1.940896635,6.578214923,0.04065021,0.539705231,0.850031583,0.45346151,0.335422463,0.0,0.282528374,0.325519263,1.048156926,0.139519454,0.312849518,1.143434318,0.069004289,0.930018606,0.147321935,0.323861306,0.0,0.0,0.44639404,0.72351303,8.425814577,1.622787567,2.883459942,0.09974632,0.621887548,6.341976507,0.425854437,0.138197233,0.199130905,0.0,0.166243866,0.588021848,0.0,1.735528963,0.52364439,0.52834944,2.510130618,0.250172245,0.022293454,1.050039014,0.0,0.017342962,1.259506484,0.346014933,1
R_JS020_FPKM,46.08976378,0.440429981,0.950236083,1.4106381,0.803521185,1.039447068,0.200104688,6.20012141,0.58165148,0.89011862,0.978307387,1.115257418,1.419352795,2.816781079,0.779928482,1.625620528,3.011394925,1.189912206,0.242027747,2.210859925,0.847451777,0.0,1.227636685,1.100373023,1.770786642,5.09121154,2.212716155,0.642657711,1.392314462,1.285281524,2.875940331,0.521073743,5.181059388,1.805929431,3.951982431,3.118909778,1.472673809,2.069668737,0.32987915,1.000281375,0.453047023,0.466849838,6.890893479,1.748577185,3.352032049,0.600116526,0.893475162,0.424637171,0.049328041,1.883652559,0.701354777,0.375059623,0.0,3.782630656,0.220234253,2.034591194,0.577082296,0.238158261,14.70108708,0.226469122,1.314461382,0.111675305,2.037665091,2.147600989,0.043360551,0.616863325,1.889231358,0.276405976,0.268362529,0.0,0.226043385,0.347223166,1.118138849,0.186036096,0.381392795,0.348584826,0.036822341,0.897660675,0.196439971,0.06912063,0.479186688,0.095802434,0.380984014,1.21288283,8.827971842,1.154404293,3.893102292,0.106454049,0.663351721,2.522669271,0.454342756,0.0,0.306842864,0.091028296,0.354748588,0.794588109,0.140203676,2.77715432,0.418965584,0.751497008,3.347248326,0.038133475,0.023779864,2.364845561,0.0,0.0,1.34357723,0.738264779,1
R_JS021_FPKM,68.82735645,0.088627036,0.438931808,0.720499328,0.284551633,0.306783299,0.227760289,4.14086356,0.404590105,0.31520933,0.658242724,0.779509841,1.151873577,2.618352967,0.162463256,1.838984303,0.680708233,1.143740801,0.142846722,1.918932896,0.550170524,0.827469167,1.267982135,0.743014766,0.464489044,2.97805477,1.616136347,0.216729564,0.845217682,0.812771164,1.075382094,0.796838607,6.336453061,0.297439818,1.973626725,2.976360746,1.15332094,1.645314295,0.992939417,1.220098738,0.0,0.789007031,4.628087718,1.274870351,1.326693714,0.118060899,0.547646357,0.192786691,0.0873362,1.012482509,0.60711001,0.331880792,0.0,2.811364117,0.341218654,1.157927344,0.255431272,0.035129856,14.07036987,1.002245207,1.118084886,0.065932062,2.065851145,0.749821636,0.0,0.327675493,4.88382057,0.183542442,0.514744875,0.0,0.066714638,0.307249014,0.946884468,0.049410839,0.168825819,1.85125945,0.0,1.045688669,0.069575523,0.0,0.0,0.0,0.168681492,0.488108452,7.29451955,3.065397141,3.659367798,0.235578091,0.0,3.045532209,0.563115447,0.0,0.271659513,0.0,0.157065701,0.333226701,0.0,3.971643031,0.288489737,0.499018139,2.222557249,0.067516016,0.0,1.43249029,0.174017141,0.0,0.169956622,0.571886716,1
R_JS022_FPKM,54.92078126,0.453015061,1.341341725,0.747290631,1.264830769,0.68164046,0.168739349,7.597985369,0.817477507,0.700554642,1.116449226,0.750695747,1.435185274,0.831395622,0.270836674,0.977350185,2.584482672,1.873018977,0.317499508,2.132463059,1.222775057,0.0,2.28138637,1.743107722,1.354985074,3.041070527,1.79594267,0.722573776,0.665319257,1.083815053,2.917278862,1.35152249,8.587486617,0.413181566,3.588924992,2.630065542,1.225892393,1.911492116,0.064900066,1.815079294,0.074273907,0.542766648,6.311805918,1.619100499,2.3084478,0.656006148,1.014294232,0.042842631,0.048512979,0.794196042,0.521333995,0.737724802,0.102305897,2.756616639,0.866730379,1.715743456,1.099958186,0.273350168,14.33279051,1.447838676,1.496061797,0.073247079,3.944720306,3.392468445,0.0,1.820619631,3.271206321,0.475918372,0.660031425,0.0,0.148232961,1.365943578,0.717441161,0.128120374,0.328342825,1.714298419,0.0,1.30145444,0.154589547,0.407939842,0.235634472,0.015706142,0.374792665,0.867805726,7.316584543,2.270659455,2.506117057,0.314138106,1.304781925,3.384356878,1.0727331,0.144975769,0.7663283,0.0,0.261737692,0.576029201,0.0,3.292628045,0.36639676,0.554463355,3.128369111,0.037503384,0.0,2.816433974,0.19340794,0.018193629,1.132972971,0.786844937,1
R_JS023_FPKM,47.45212463,0.548940702,1.09510354,0.545473383,1.028153477,0.63331089,0.156749029,5.468086908,0.987311495,0.585770158,0.92992483,1.233917345,0.900885139,1.415983202,0.712864291,3.219297695,3.16233801,2.050846367,0.258101187,0.990534197,0.877824622,0.0,0.74801647,1.397789371,1.618541308,3.780822255,1.415688473,0.503471871,2.072458034,0.923022108,2.595952594,0.541203386,4.731112504,0.921273651,3.704687633,2.517482519,0.414134464,2.007470806,0.663315071,1.076784082,0.4140465,0.349112301,5.212339692,1.363175761,3.11781093,0.6094641,0.691017325,0.179132849,0.090146639,1.598682277,0.498579524,0.685418748,0.0,4.225583017,0.100646991,0.796946411,0.824105156,0.108846997,16.34195099,1.345133305,0.918732289,0.068053726,1.832381558,1.658779969,0.11888216,0.7141427,3.453464569,0.315826338,0.327014078,0.0,0.413168911,0.951986044,0.577642037,0.119028033,0.217893064,1.11489591,0.067292561,1.209092787,0.143628862,0.126317452,0.219040927,0.043785201,0.087099876,0.302367776,6.406117173,1.582522255,3.250778463,0.14593319,0.0,2.829836738,0.747485846,0.0,0.431481158,0.083176776,0.162120003,0.573352418,0.128176946,2.928783383,0.382944556,0.515239804,2.141607962,0.10455102,0.043457529,1.820221388,0.359389919,0.016912421,1.403496837,0.674771563,1
R_JS024_FPKM,55.11421712,0.181551829,1.082337067,1.31198691,0.971559459,1.047368153,0.057598093,5.589669855,0.37676885,0.358751926,0.39429538,0.295694307,1.509630327,2.128567334,0.231120899,0.910004885,1.613965966,0.959166775,0.203233047,2.052942869,0.967756456,1.020204659,0.824648718,1.183898752,2.312926644,3.664182103,1.337712144,0.6783616,2.084286709,1.295030735,2.717814251,0.7875648,5.215641311,0.59243372,2.756766807,1.959010537,0.913105305,2.255623928,0.066470851,1.500605927,0.228214706,0.684174892,5.267278306,1.917296339,1.907304345,0.36952956,0.623285824,0.208448098,0.0,2.169119526,0.329783558,0.755580052,0.05239101,3.529056663,0.388374287,1.171432726,0.508762075,0.079978773,12.67762212,0.342176699,0.753131724,0.037509944,1.291509982,2.71252028,0.131028638,0.870164669,1.294456553,0.208871468,0.405590625,0.0,0.075910332,0.349750922,0.587810328,0.112476421,0.048034461,0.702244989,0.0,1.428141638,0.039582775,0.278495291,0.0,0.080431401,0.0,0.333261425,7.169963128,1.162808261,2.566702404,0.107229025,0.668180867,2.657417191,0.457751718,0.0,0.570792711,0.0,0.0,0.294981694,0.0,1.793726598,0.046902167,1.135940513,2.192191178,0.153644335,0.047905958,1.379525271,0.396178036,0.037267944,0.773620232,0.371933984,1
R_JS025_FPKM,66.04402155,0.205448008,0.886549229,1.012333292,0.599701946,0.969693497,0.106661024,5.581486966,0.969019577,0.930087474,1.387300847,0.602367047,1.066734763,3.679078186,1.070073762,2.780517561,2.391062627,0.824657496,0.1693641,1.698657319,1.844801602,0.0,1.14532486,1.757383311,1.835676734,4.580207705,1.496658001,0.571006175,1.744305482,0.685223557,2.449806654,0.198885454,4.549359238,0.705273295,2.127100803,1.927250489,0.951152513,1.930904034,0.615545689,1.368698989,0.0,0.67308332,3.547039591,1.72731177,1.876381917,0.357712885,0.833586503,0.284427632,0.23003937,1.506291489,0.552535992,0.349881096,0.0,2.657660334,0.154129776,1.288045881,0.370123258,0.037035203,10.5027402,0.422432006,0.745413469,0.0,1.778388371,1.60854952,0.0,0.2685676,2.820071313,0.193441259,0.166889343,0.0,0.140571905,0.971740075,0.544259042,0.017358556,0.177901891,2.27597876,0.0,0.837469491,0.073317259,0.257860906,0.893825134,0.044693758,0.088876548,0.308642009,10.18284563,2.153306004,2.690430392,0.148961353,0.0,1.497740862,0.423855771,0.0,0.616599823,0.0,0.165512614,0.50721287,0.0,2.524487359,0.347457519,0.876386775,1.249145769,0.071146992,0.044366945,1.161260565,1.467469919,0.069013345,0.984863616,0.172188565,1
R_JS026_FPKM,43.94692966,0.125172343,0.996355618,1.066128992,0.382784343,0.154774256,0.229772035,8.744089622,0.482412749,0.41341381,1.328190479,0.314558017,0.915599707,0.880570574,0.614702766,1.936016784,1.602422587,0.485845941,0.072065278,1.316488276,1.463370731,1.460929094,1.888473175,1.349314334,1.816000404,4.344410079,1.506990943,0.874683106,0.923796661,0.574008297,1.005177947,0.084626762,4.236366179,0.712722925,3.665611632,2.930484413,1.365940685,2.188137586,0.648225423,0.814017258,0.47208159,0.26534863,5.942674138,2.021158228,1.708356169,0.148895226,0.552483571,0.320926461,0.0,1.742530023,0.445471719,0.0,0.0,1.626757631,0.245922433,0.454325455,0.483230218,0.070889337,12.65770746,0.505629053,0.989896237,0.133020366,3.082294126,0.540340675,0.0,1.322314758,2.767381801,0.370327246,0.758994317,0.0,0.16825723,0.0,0.825011876,0.066468414,0.80907817,0.933805565,0.0,0.675173466,0.035101323,0.370327246,0.427820015,0.02851621,0.085100958,0.295434763,7.980664907,2.577394846,3.69194246,0.142587077,0.592531295,2.458116794,1.055092914,0.0,0.252983181,0.0,0.475290258,0.597647666,0.0,1.971699156,0.166327718,1.006851667,1.644368446,0.13621605,0.0,1.222912668,0.351153154,0.016524286,0.685787501,0.741834868,1
R_JS027_FPKM,54.45048635,0.182283313,0.318300964,0.911978633,0.637815631,0.242671057,0.020010972,3.428244319,0.465572693,0.748113685,1.178532534,0.411130292,0.331357359,0.887757721,0.739052587,0.759023868,1.660401317,0.809567802,0.127139156,0.394710062,0.9496637,0.218212537,0.23882933,1.319302963,0.872786999,2.260453637,1.356045051,0.40724049,1.170175131,0.90017535,1.92669653,0.0,2.985043179,1.029530423,3.087291266,2.383018454,0.833088997,1.09457064,0.277261141,0.93409742,0.211538237,0.356675972,4.327035435,1.368744641,0.994333925,0.385292839,0.385120657,0.183021441,0.0,1.696215357,0.32748014,0.0,0.036403811,3.79407488,0.269941059,1.017858132,0.126296517,0.083387389,16.69690982,1.189357807,0.595706532,0.052153436,2.094684673,3.029492805,0.0,0.316828031,1.905357557,0.387216959,0.1879571,0.0,0.422153451,0.0,0.987426487,0.104241367,0.233736518,0.488197068,0.0,0.959604262,0.055035479,0.048378003,0.167693025,0.022366197,0.0,0.540551947,6.295415397,2.425134786,1.75047188,0.0,0.464284419,2.891226434,0.636453233,0.0,0.115719753,0.0,0.0,0.146444526,0.196356865,1.994936692,0.097802182,0.263192923,1.172224599,0.267031858,0.0,1.569117988,0.137641841,0.0,0.739379454,0.28008156,1
R_JS028_FPKM,52.96572308,0.136282793,0.66791711,0.692459985,1.458564464,1.32660755,0.04865215,3.424562878,0.63632508,0.90885373,1.465062972,0.899008815,1.241290094,1.318239632,0.780773816,3.073900165,2.017208271,1.243904994,0.171615985,1.032799696,0.961448748,0.662699412,0.812478203,1.539321237,2.232264031,4.718800603,1.435626206,0.963453124,1.083150602,0.468698122,3.08548363,0.302305292,4.323403975,2.001208684,4.138652517,2.481493795,1.59040714,1.32978511,0.785938455,1.210484465,0.256958579,0.469431672,4.245853577,1.444067594,3.137422327,0.581562206,0.292428017,0.268672942,0.083939808,0.457955577,0.27848987,0.318946651,0.088507627,3.377543946,0.187385531,1.051111194,0.859269227,0.033760767,15.77698141,0.481668058,0.570202629,0.158403614,1.454185402,2.779644683,0.073785139,0.76980083,0.707320755,0.294019771,0.380543548,0.0,0.224370555,0.590857558,0.703232489,0.205775575,0.446249575,0.593020093,0.062659294,1.648223349,0.066869821,0.294019771,0.0,0.067931985,0.729420872,0.562902956,8.37658792,0.982204771,2.944509133,0.090574572,0.0,4.195571166,0.386614955,0.376202141,0.421766066,0.0,0.0,0.498192517,0.119227691,2.060047403,0.237663584,0.479598078,1.139283083,0.097318701,0.0,1.906301606,0.334644988,0.015731604,0.489956568,0.444966767,1
R_JS029_FPKM,51.06089572,0.479719207,0.353571209,0.650045522,1.146069424,0.296533037,0.097858763,5.399104736,0.533332167,0.731292562,0.971189815,0.452119373,0.776046019,1.928400069,0.392633799,2.086840063,1.480497925,0.698280885,0.172612726,1.112973175,0.966982415,0.799871268,0.87551612,2.202585923,1.796100706,6.496582315,1.538579475,1.099947702,0.91918112,0.628522956,1.773293897,0.121612147,3.651455161,1.329859306,3.902385989,2.599811997,0.775538842,1.409709206,0.677545002,0.970155399,0.0,0.326890511,2.033507138,1.408400727,2.210546848,0.299584745,0.294095773,0.177044891,0.0,0.74843002,0.266759618,0.962634544,0.044483873,2.317955107,0.282706799,0.559696427,0.617314667,0.135883383,10.20087187,0.096844508,0.992573235,0.031848739,4.247040674,2.044981228,0.0,0.492723075,1.099420878,0.118290395,0.497572248,0.0,0.064485565,0.594224405,1.164919891,0.079603482,0.938416162,0.596554697,0.0,0.606484585,0.067250861,0.177406211,0.410030857,0.013658451,0.08148225,0.377472575,8.882762822,1.975603218,2.796971465,0.0,1.135234685,2.453327966,0.311086805,0.0,0.323192681,0.0,0.075871197,0.393672757,0.0,2.620409507,0.438216139,0.964669712,1.002612585,0.065260166,0.0,1.597755608,0.336551876,0.015821631,0.98558652,0.368561636,1
R_JS030_FPKM,55.47627616,0.324963468,0.521604912,0.538196985,0.869507436,0.624835616,0.077325669,6.375796028,0.59945886,0.610035258,1.305663074,0.476364934,1.742139687,1.651088744,0.372336866,1.46596833,1.964495557,0.613153471,0.05456321,1.250968293,1.018933994,0.0,0.307502563,1.681829142,1.478567536,2.746442809,1.895609093,0.634706844,0.789191364,0.331137057,2.367925302,0.106789936,3.967875189,1.47704687,3.472401378,3.177793465,0.357518276,1.713993433,0.059491587,1.783979289,0.340421274,0.306151548,4.071251348,0.881162039,2.364867143,0.345749142,0.185928464,0.284734095,0.0,1.031322989,0.449751842,1.014369213,0.140670277,3.874279927,0.49650042,0.655234406,0.650480183,0.107371819,16.36226036,1.020830163,0.488085365,0.0,3.378627296,1.336549644,0.039090326,0.667520979,2.725821721,0.0,0.362967544,0.0,0.0,0.626055998,0.131512857,0.083876039,0.386918729,0.7856389,0.03319601,1.704182001,0.106280063,0.249254021,0.647993271,0.014397263,0.5153387,0.596539711,5.596723878,2.601791163,2.513834062,0.239925652,0.0,2.895309051,0.819377994,0.0,0.38313754,0.0,0.079975217,0.754250904,0.126396164,2.375930161,0.335820504,0.338837919,0.754568435,0.068756043,0.107189898,1.34692133,0.0,0.0,1.298172066,0.332883984,1
R_JS031_FPKM,40.70711153,0.341850247,0.954448686,1.525885605,0.645681145,0.69596605,0.401962146,5.790618161,0.625973799,1.001362429,1.297088882,0.471638816,1.54446971,1.697599079,0.645173108,1.270020641,1.351480773,1.980575083,0.202603206,1.436921391,0.680982212,0.0,1.027596283,1.83584657,1.515143265,4.794175155,1.916946978,1.137300081,1.078846453,1.106596094,2.206903181,0.713730254,4.888373,0.970235881,3.867704767,2.766587509,1.308488925,2.078851927,0.331320141,1.406604493,0.151669747,0.426298819,4.29607191,1.653027318,2.951015898,0.251164501,0.690386487,0.262469587,0.049532545,1.081162455,0.579221227,0.753229079,0.0,3.752537054,0.22120854,0.875866737,0.978142441,0.279054721,11.97265942,2.046790948,0.880204901,0.0,2.871997609,0.850714984,0.0,0.454385642,2.049441306,0.416443138,0.494175829,0.0,0.151348276,1.045988038,0.683643496,0.112109248,0.095770006,1.050089952,0.0,1.233807582,0.078919227,0.0,0.240586647,0.0,0.0,0.664448977,7.899831483,2.318380413,3.862129807,0.106895384,0.666101835,3.685717684,0.730123893,0.0,0.592705024,0.0,0.089079487,0.88211945,0.14078493,1.716567925,0.187024926,0.377410765,2.353484578,0.114874705,0.0477569,1.125227005,0.98736334,0.0,0.771124371,0.926935242,1
R_JS032_FPKM,54.34600995,0.061885227,0.478906331,0.209619179,0.579518355,0.66931036,0.088359126,3.782525925,0.256856963,0.302651842,0.876947807,0.136064699,0.426539907,0.653031351,0.212732464,2.861457351,0.841731636,0.31525122,0.171452337,0.43549915,0.74220075,0.421306289,0.474339782,1.008860966,1.165672094,2.353565498,1.132816907,0.496622004,1.014439118,0.141894897,0.676388382,0.109824835,2.270505326,0.454357727,1.99679958,1.22074739,1.488148301,1.207683228,0.356874889,0.927575611,0.466794429,0.327971014,2.570644253,0.198701513,1.447539927,0.154580133,0.424916507,0.218763356,0.07622323,1.195674252,0.445627063,0.0,0.0,2.345699573,0.255305317,0.505367732,0.083604689,0.061346253,15.55664932,0.087449291,0.378432726,0.028758983,1.625428891,0.514240297,0.0,0.28600867,1.459897915,0.373802858,0.138252905,0.0,0.029100336,0.0,1.127054178,0.071876955,0.47895561,0.80796624,0.0,1.168319669,0.0,0.160188145,0.0,0.0,0.883244041,0.085170835,5.209491379,0.891910784,1.671348665,0.164496121,0.0,2.481162292,0.561776118,0.0,0.054714994,0.0,0.205590772,0.226216694,0.108277118,0.770369352,0.359754481,1.016301216,1.422634646,0.058925037,0.0,1.0580098,0.0,0.014286721,0.593322941,0.475418391,1
R_JS033_FPKM,51.10696356,0.288249573,0.237959301,0.260386621,0.308529509,0.0,0.219504185,2.505894172,0.558339864,0.307602438,0.450770987,0.73246486,0.416310444,1.48710577,0.308260889,2.427416603,1.968099532,0.685306163,0.077454017,0.749007357,0.32539762,0.0,0.261905142,0.82351375,0.755498828,2.00718313,1.752313241,0.176257044,1.260112454,0.528771132,1.697542446,0.272841395,2.728930895,0.443461125,2.042683527,0.699847348,0.48934078,1.297411621,0.633278819,0.597443206,0.289942565,0.081465166,0.456117798,1.382278899,2.668749564,0.048006983,0.329863329,0.282190733,0.0,1.808158923,0.56850307,1.079853283,0.14975145,4.617157005,0.369951265,1.255490664,0.415463033,0.038113967,17.16274789,1.956006474,0.593769008,0.0,2.145255363,0.69683987,0.0,0.236858147,3.62696039,0.132650122,0.21465188,0.0,0.072313716,0.333348326,0.233322366,0.250008158,0.274597884,1.672601116,0.035350941,1.768709026,0.075414702,0.132650122,0.0,0.061311965,0.0,0.423402481,8.011848541,1.66185213,2.768162244,0.15324864,0.636844563,1.761131646,0.785046712,0.0,0.067974828,0.0,0.68107636,1.003601275,0.134601217,1.982234634,0.268124912,0.541068135,2.570389878,0.146401716,0.0,0.119519848,0.0,0.017760077,0.4605975,0.206680977,1
R_JS034_FPKM,52.54307474,0.450243533,0.966336465,1.17140197,1.301114184,0.623295709,0.231439103,10.37253417,1.083901739,0.704663076,1.900967355,0.580830568,0.85126727,5.067897464,1.238216063,1.624920376,1.440974076,1.009264162,0.326601058,2.456898065,1.880515763,0.0,1.840694178,1.963009002,2.596072382,6.747399832,2.537978724,0.550592855,1.216730176,0.660728797,3.213929765,0.724460345,5.749017919,1.171258605,4.968159875,4.044699092,1.477671013,2.355837613,0.35610103,2.239626939,0.135868639,0.763572899,8.550383155,1.804331369,2.554312476,0.164955446,0.49465234,0.254666716,0.0,1.39197406,0.953411159,0.337378457,0.0,1.848490845,0.842087761,1.634203633,0.940935804,0.107135365,10.00822858,1.731375345,0.857903508,0.033497568,5.026211562,3.591882285,0.0,0.443931594,7.477985642,1.118976875,0.362125903,0.0,0.237230514,2.186042115,1.793108312,0.133888523,0.21443637,0.156781753,0.0,2.252598707,0.035348671,0.559521128,0.0,0.028731115,0.171401274,0.892734702,10.05950918,3.114727839,4.583212772,0.143638373,0.596706674,1.753715672,0.735730235,0.0,0.36099061,0.0,0.478710666,0.827688959,0.126117814,3.65142063,0.418807158,0.845051571,4.065062959,0.102906942,0.042781538,1.23162112,0.0,0.033281454,0.604348576,0.691807215,1
