,ENSG00000183111,ENSG00000282998,ENSG00000174417,ENSG00000089597,ENSG00000171566,ENSG00000269054,ENSG00000207327,ENSG00000222007,ENSG00000182698,ENSG00000213033,ENSG00000178093,ENSG00000262468,ENSG00000268618,ENSG00000249715,ENSG00000204099,ENSG00000001497,ENSG00000106366,ENSG00000224383,ENSG00000248531,ENSG00000173548,ENSG00000072135,ENSG00000251347,ENSG00000279133,ENSG00000114124,ENSG00000180481,ENSG00000037749,ENSG00000277501,ENSG00000060642,ENSG00000163507,ENSG00000149591,ENSG00000222009,ENSG00000205643,ENSG00000250240,ENSG00000244545,ENSG00000161513,ENSG00000007341,ENSG00000136869,ENSG00000163702,ENSG00000087250,ENSG00000135124,ENSG00000122432,ENSG00000224067,Diagnosis
20,0.181354202109561,0.2105263157894736,0.2083333333333333,0.0154553817847286,0.0411622276029055,0.0654627539503386,0.1481481481481481,0.4,0.1538461538461538,0.1379310344827586,0.1014492753623188,0.0,0.25,0.0588235294117646,0.3733333333333333,0.0810684161199624,0.024731684554363,0.0,0.0,0.1313755795981452,0.2158438576349024,0.0,0.2621212121212121,0.2137883008356546,0.3674698795180723,0.0938818565400844,0.0,0.2559523809523809,0.0784313725490195,0.0208333333333333,0.0886699507389162,0.1046511627906976,0.1333333333333333,0.0,0.0,0.0,0.2739174219536757,0.0509745127436281,0.1319636507309364,0.0687960687960688,0.160377358490566,0.3684210526315789,0.0
21,0.1687648860156515,0.087719298245614,0.2499999999999999,0.2693652253909844,0.198547215496368,0.1264108352144469,0.2222222222222222,0.2,0.4230769230769231,0.3793103448275862,0.2608695652173913,0.5177664974619289,0.0833333333333333,0.1176470588235294,0.1866666666666667,0.1424554826616682,0.1903873075128324,0.2264150943396226,0.0,0.2395672333848531,0.3432835820895522,0.0,0.3348484848484848,0.4240947075208913,0.7590361445783133,0.1645569620253164,0.0,0.3373015873015872,0.1490196078431372,0.1097222222222222,0.1231527093596059,0.3100775193798449,0.2666666666666666,0.0,0.2108843537414965,0.2951612903225805,0.2547834843907351,0.1244377811094452,0.3283287238245753,0.1646191646191646,0.1132075471698113,0.7017543859649122,0.0
22,0.0646478394011568,0.2456140350877192,0.2916666666666666,0.3582336706531739,0.5213882163034704,0.4243792325056433,0.0,0.2,0.5000000000000001,0.1034482758620689,0.1304347826086956,0.3197969543147207,0.5,0.1323529411764705,0.2066666666666666,0.2483598875351452,0.0079328044797013,0.1132075471698113,0.0,0.0,0.3662456946039035,0.2307692307692307,0.2787878787878788,0.3426183844011141,0.2289156626506024,0.2373417721518986,0.4,0.3134920634920635,0.6549019607843136,0.0375,0.1330049261083744,0.2790697674418604,0.3333333333333333,0.0,0.1802721088435374,0.3322580645161289,0.2618328298086606,0.0539730134932533,0.0320031608060055,0.2874692874692874,0.1037735849056603,0.0701754385964912,0.0
23,0.0945899965974821,0.4912280701754386,0.5833333333333334,0.1192272309107635,0.5318805488297014,0.1015801354401806,0.074074074074074,0.4,0.5000000000000001,0.3103448275862069,0.0869565217391304,0.3502538071065989,0.0833333333333333,0.1617647058823529,0.3,0.1813495782567947,0.0004666355576294,0.0377358490566037,0.0,0.0200927357032457,0.2985074626865671,0.2307692307692307,0.2424242424242424,0.261142061281337,0.2710843373493976,0.2362869198312236,0.2,0.2777777777777778,0.5647058823529412,0.0194444444444444,0.1034482758620689,0.3062015503875969,0.3333333333333333,0.0,0.1428571428571428,0.4177419354838708,0.2578046324269889,0.0659670164917541,0.0746740418806795,0.3267813267813267,0.0094339622641509,0.3157894736842105,0.0
24,0.1694453895882953,0.4035087719298245,0.625,0.3589696412143515,0.5238095238095237,0.146726862302483,0.2222222222222222,0.2,0.6153846153846154,0.3103448275862069,0.3333333333333333,0.4213197969543146,0.5833333333333333,0.3308823529411764,0.2,0.2774133083411433,0.0,0.1132075471698113,0.0,0.1097372488408037,0.3765786452353616,0.1538461538461538,0.4924242424242424,0.3433147632311977,0.1144578313253012,0.4324894514767932,0.4,0.3988095238095238,0.603921568627451,0.2986111111111111,0.1871921182266009,0.4728682170542635,0.2,0.0,0.2482993197278911,0.5225806451612903,0.5699899295065458,0.12143928035982,0.0651916238640853,0.3439803439803439,0.0849056603773585,0.1228070175438596,0.0
25,0.1902007485539299,0.3684210526315789,0.5416666666666666,0.3190432382704692,0.2808716707021791,0.1060948081264108,0.074074074074074,0.2,0.1923076923076923,0.2413793103448276,0.2028985507246376,0.4213197969543146,0.5833333333333333,0.2352941176470588,0.4933333333333334,0.1752577319587628,0.0,0.1132075471698113,0.0,0.1406491499227202,0.3616532721010332,0.2307692307692307,0.253030303030303,0.1859331476323119,0.5662650602409638,0.2521097046413502,0.0,0.242063492063492,0.6509803921568627,0.2597222222222223,0.1182266009852216,0.4031007751937984,0.2666666666666666,0.25,0.2721088435374149,0.229032258064516,0.2578046324269889,0.0989505247376311,0.0422757803239826,0.3906633906633906,0.1132075471698113,0.2280701754385964,0.0
26,0.0677101054780537,0.2631578947368421,0.1666666666666666,0.0,0.0112994350282485,0.1693002257336343,0.1851851851851851,0.2,0.1153846153846153,0.5172413793103449,0.1159420289855072,0.299492385786802,0.25,0.1544117647058823,0.0,0.0,0.1208586094260382,0.1132075471698113,0.0,0.1190108191653786,0.0,0.1538461538461538,0.2015151515151515,0.1093314763231197,0.0783132530120481,0.0,0.0,0.2083333333333333,0.0,0.0611111111111111,0.0197044334975369,0.2170542635658914,0.2666666666666666,0.0,0.1088435374149659,0.082258064516129,0.0,0.0014992503748125,0.0813907546424338,0.0,0.1415094339622641,0.2631578947368421,0.0
27,0.1418849948962231,0.0350877192982456,0.3749999999999999,0.0513339466421343,0.0,0.0135440180586907,0.1111111111111111,0.4,0.1538461538461538,0.0689655172413793,0.0289855072463768,0.1776649746192893,0.0,0.3970588235294118,0.24,0.0777881911902529,0.0335977601493233,0.1509433962264151,0.0,0.1499227202472952,0.2101033295063146,0.0769230769230769,0.2954545454545454,0.2158774373259052,0.0120481927710843,0.0485232067510548,0.0,0.1726190476190476,0.188235294117647,0.0541666666666666,0.2610837438423645,0.1821705426356589,0.2666666666666666,0.25,0.064625850340136,0.0806451612903225,0.1802618328298086,0.2068965517241379,0.2034768866060845,0.0687960687960688,0.0849056603773585,0.3157894736842105,0.0
28,0.2027900646478393,0.2982456140350877,0.4583333333333333,0.2349586016559337,0.2526230831315577,0.1331828442437923,0.1111111111111111,0.2,0.3076923076923077,0.4482758620689655,0.2608695652173913,0.4010152284263959,0.3333333333333333,0.2058823529411764,0.1466666666666666,0.1138706654170572,0.0695286980867942,0.0754716981132075,0.0,0.142194744976816,0.4385763490241102,0.0769230769230769,0.2348484848484848,0.2806406685236768,0.108433734939759,0.3681434599156117,0.2,0.3650793650793651,0.3019607843137255,0.1208333333333333,0.0,0.3217054263565891,0.2666666666666666,0.0,0.1394557823129251,0.2822580645161289,0.2306143001007049,0.0434782608695652,0.1453970762544448,0.1965601965601965,0.0660377358490566,0.3333333333333333,0.0
29,0.2357944879210615,0.4912280701754386,0.2499999999999999,0.2897884084636615,0.1856335754640839,0.146726862302483,0.1851851851851851,0.0,0.3076923076923077,0.0344827586206896,0.2753623188405797,0.2385786802030456,0.0833333333333333,0.1176470588235294,0.4866666666666667,0.1522961574507965,0.0083994400373308,0.0377358490566037,0.0,0.1282843894899536,0.2583237657864523,0.0,0.2257575757575757,0.1782729805013927,0.5301204819277108,0.1666666666666666,0.0,0.1646825396825396,0.1843137254901961,0.0472222222222222,0.1083743842364531,0.2674418604651163,0.2,0.0,0.2414965986394558,0.3370967741935483,0.4008056394763343,0.0764617691154422,0.1505333860134334,0.2113022113022112,0.0754716981132075,0.3157894736842105,0.0
30,0.4678462061925825,0.3684210526315789,0.125,0.3492180312787488,0.2292171105730427,0.2934537246049661,0.4444444444444444,0.2,0.4615384615384615,0.1724137931034482,0.391304347826087,0.1928934010152284,0.3333333333333333,0.2867647058823529,0.3866666666666667,0.2910028116213682,0.023798413439104,0.0377358490566037,0.0,0.6754250386398764,0.2812858783008036,0.0769230769230769,0.3803030303030302,0.2806406685236768,0.572289156626506,0.3470464135021096,0.2,0.4365079365079365,0.0666666666666666,0.3555555555555556,0.1428571428571428,0.3527131782945736,0.2666666666666666,0.25,0.1496598639455782,0.3758064516129032,0.595166163141994,0.2503748125937031,0.2986961675227182,0.2235872235872236,0.2830188679245283,0.4912280701754386,0.0
31,0.164681864579789,0.1228070175438596,0.2499999999999999,0.4436062557497701,0.234866828087167,0.3205417607223476,0.2592592592592592,1.0,0.3076923076923077,0.7931034482758621,0.5652173913043479,0.583756345177665,0.25,0.2647058823529412,0.1666666666666666,0.2989690721649484,0.3663089127391507,0.0377358490566037,0.0,0.5486862442040186,0.3363949483352468,0.0,0.3848484848484848,0.1657381615598885,0.8855421686746988,0.2943037974683543,0.0,0.3908730158730158,0.2196078431372549,0.2708333333333333,0.1724137931034483,0.3217054263565891,0.2,0.0,0.2959183673469387,0.4629032258064515,0.080563947633434,0.191904047976012,0.3662583958909522,0.1425061425061425,0.1132075471698113,0.8421052631578947,0.0
32,0.1129635930588635,0.5614035087719298,0.2916666666666666,0.498620055197792,0.4398708635996771,0.7223476297968398,0.037037037037037,0.0,0.1538461538461538,0.3793103448275862,0.2463768115942029,0.5634517766497461,0.3333333333333333,0.4191176470588235,0.4333333333333333,0.4400187441424555,0.0135324311712552,0.0188679245283018,0.0,0.1731066460587326,0.5120551090700344,0.2307692307692307,0.3242424242424242,0.1768802228412256,0.3313253012048193,0.2563291139240505,0.0,0.373015873015873,0.5176470588235293,0.3208333333333334,0.2463054187192118,0.4341085271317829,0.2,0.75,0.2721088435374149,0.6516129032258063,0.2437059415911379,0.1544227886056971,0.0474120900829711,0.371007371007371,0.1132075471698113,0.1929824561403508,0.0
33,0.0809799251446069,0.3684210526315789,0.4583333333333333,0.8940202391904323,0.6610169491525424,0.1489841986455981,0.1111111111111111,0.0,0.6153846153846154,0.0,0.9710144927536232,0.5482233502538071,0.0833333333333333,0.1764705882352941,0.0866666666666666,0.0543580131208996,0.1857209519365375,0.3396226415094339,0.5,0.1777434312210201,0.3432835820895522,0.3076923076923077,0.1984848484848484,0.2061281337047353,0.3253012048192771,0.5590717299578059,0.2,0.4384920634920635,0.5058823529411764,0.1319444444444445,0.0935960591133004,0.8294573643410852,0.7333333333333333,0.5,0.5170068027210885,0.7806451612903226,0.2054380664652568,0.3268365817091454,1.0,0.4324324324324324,0.3584905660377358,0.0,0.0
34,0.2184416468186457,0.5438596491228069,0.9166666666666666,0.4754369825206991,0.6053268765133173,0.4085778781038375,0.3333333333333333,0.0,0.5384615384615385,0.5172413793103449,0.3043478260869565,0.6395939086294415,0.1666666666666666,0.5514705882352942,0.3133333333333333,0.4910965323336457,0.0279981334577694,0.2830188679245283,0.5,0.2936630602782071,0.4810562571756601,0.5384615384615385,0.7439393939393939,0.3112813370473537,0.2048192771084337,0.4873417721518986,0.6000000000000001,0.4186507936507936,0.807843137254902,0.5958333333333334,0.3004926108374384,0.4496124031007752,0.4,0.0,0.2346938775510204,0.753225806451613,0.5609264853977844,0.2293853073463268,0.0865270644014223,0.3390663390663391,0.3113207547169811,0.2456140350877192,0.0
35,0.0415107179312691,0.0701754385964912,0.2083333333333333,0.317571297148114,0.4188861985472155,0.2415349887133182,0.037037037037037,0.4,0.8076923076923078,0.5172413793103449,0.6811594202898551,0.3756345177664975,0.0833333333333333,0.0955882352941176,0.16,0.0323336457357075,0.7592160522631825,0.2264150943396226,0.0,0.3431221020092735,0.2032146957520092,0.1538461538461538,0.4196969696969697,0.2068245125348189,0.3975903614457831,0.4345991561181433,0.2,0.1051587301587301,0.2784313725490196,0.0916666666666666,0.2561576354679803,0.3565891472868217,0.2666666666666666,0.0,0.1632653061224489,0.4129032258064516,0.1228600201409869,0.1574212893553223,0.1698933227973133,0.2383292383292383,0.0849056603773585,0.0701754385964912,0.0
36,0.2749234433480776,0.2280701754385964,1.0,0.432750689972401,0.4850686037126715,0.1060948081264108,0.037037037037037,0.4,0.5000000000000001,0.2413793103448276,0.4927536231884059,0.314720812182741,0.3333333333333333,0.5661764705882353,0.28,0.2160262417994377,0.1222585160989267,0.5660377358490566,1.0,0.5641421947449767,0.4454649827784156,0.0769230769230769,0.3181818181818181,0.4554317548746518,0.3734939759036145,0.6814345991561181,0.4,0.6626984126984127,0.780392156862745,0.1194444444444444,0.5517241379310345,0.4418604651162791,0.6666666666666666,0.5,0.3299319727891155,0.5161290322580644,0.2658610271903323,0.4212893553223388,0.2599762939549585,0.3316953316953317,0.5094339622641509,0.2631578947368421,0.0
