,ENSG00000039650,ENSG00000054118,ENSG00000060069,ENSG00000081479,ENSG00000087302,ENSG00000100297,ENSG00000100941,ENSG00000101040,ENSG00000104894,ENSG00000107882,ENSG00000107902,ENSG00000108469,ENSG00000109452,ENSG00000112877,ENSG00000117154,ENSG00000118420,ENSG00000119333,ENSG00000122432,ENSG00000130669,ENSG00000136068,ENSG00000136732,ENSG00000137460,ENSG00000137857,ENSG00000138136,ENSG00000141756,ENSG00000143554,ENSG00000143889,ENSG00000145241,ENSG00000151503,ENSG00000153721,ENSG00000155111,ENSG00000157349,ENSG00000164220,ENSG00000165238,ENSG00000165923,ENSG00000166261,ENSG00000172478,ENSG00000172663,ENSG00000172772,ENSG00000173193,ENSG00000173852,ENSG00000174417,ENSG00000175221,ENSG00000175536,ENSG00000177084,ENSG00000179447,ENSG00000182170,ENSG00000182199,ENSG00000182327,ENSG00000182979,ENSG00000184613,ENSG00000184895,ENSG00000186665,ENSG00000197536,ENSG00000198185,ENSG00000198431,ENSG00000198824,ENSG00000205078,ENSG00000206681,ENSG00000207002,ENSG00000207049,ENSG00000207650,ENSG00000207698,ENSG00000212265,ENSG00000213014,ENSG00000213296,ENSG00000213638,ENSG00000214226,ENSG00000215883,ENSG00000217160,ENSG00000220848,ENSG00000222383,ENSG00000223715,ENSG00000223928,ENSG00000224339,ENSG00000224692,ENSG00000224781,ENSG00000224961,ENSG00000225066,ENSG00000225163,ENSG00000225357,ENSG00000226242,ENSG00000226352,ENSG00000226359,ENSG00000227014,ENSG00000227254,ENSG00000227800,ENSG00000227895,ENSG00000227929,ENSG00000227946,ENSG00000228118,ENSG00000228505,ENSG00000228779,ENSG00000229146,ENSG00000229607,ENSG00000229775,ENSG00000229923,ENSG00000230606,ENSG00000230739,ENSG00000230979,ENSG00000231907,ENSG00000231940,ENSG00000232183,ENSG00000232498,ENSG00000232977,ENSG00000233107,ENSG00000233623,ENSG00000233916,ENSG00000233933,ENSG00000233946,ENSG00000234087,ENSG00000234241,ENSG00000234292,ENSG00000234819,ENSG00000235213,ENSG00000235262,ENSG00000235619,ENSG00000235770,ENSG00000236445,ENSG00000236499,ENSG00000237002,ENSG00000237604,ENSG00000237699,ENSG00000239572,ENSG00000240006,ENSG00000240520,ENSG00000241241,ENSG00000242641,ENSG00000243156,ENSG00000243260,ENSG00000244402,ENSG00000244668,ENSG00000248449,ENSG00000248994,ENSG00000249140,ENSG00000249465,ENSG00000250539,ENSG00000250704,ENSG00000250732,ENSG00000250829,ENSG00000250903,ENSG00000251395,ENSG00000251802,ENSG00000252366,ENSG00000252438,ENSG00000252744,ENSG00000253347,ENSG00000254244,ENSG00000254738,ENSG00000255358,ENSG00000256226,ENSG00000256790,ENSG00000256810,ENSG00000257506,ENSG00000258230,ENSG00000258587,ENSG00000258785,ENSG00000259162,ENSG00000259512,ENSG00000259581,ENSG00000260878,ENSG00000261000,ENSG00000261335,ENSG00000263063,ENSG00000263343,ENSG00000265684,ENSG00000266065,ENSG00000266162,ENSG00000267083,ENSG00000267221,ENSG00000267586,ENSG00000267642,ENSG00000267690,ENSG00000268663,ENSG00000271243,ENSG00000271734,ENSG00000272555,ENSG00000272662,ENSG00000272895,ENSG00000273004,ENSG00000273372,ENSG00000274199,ENSG00000274225,ENSG00000275107,ENSG00000275229,ENSG00000276029,ENSG00000276178,ENSG00000276742,ENSG00000277073,ENSG00000277103,ENSG00000277108,ENSG00000277437,ENSG00000278337,ENSG00000278388,ENSG00000279175,ENSG00000279619,ENSG00000279957,ENSG00000280429,ENSG00000280432,ENSG00000283093,Disese Group
sample_39,1245,4445,884,10461,1644,483,1833,3609,144,1092,639,1035,278,270,1958,367,1014,111,1788,2218,169,84,8,0,1462,181,2231,1407,1132,841,917,552,134,11220,144,469,1,748,0,903,2776,22,2888,106,998,0,0,3089,1,2203,6431,0,568,322,756,2127,890,534,1,1,0,32,2,0,2,0,74,143,336,0,61,0,5,23,2,0,2,31,0,9,0,0,7,5,47,0,0,1,4,194,0,0,1,4,0,1,0,10,0,12,6,4,0,5,10,0,9,0,0,0,0,0,52,0,0,6,5,6,2,4,0,2,0,5,0,4,0,0,2188,10,0,2,147,26,29,4,148,0,1,0,1293,0,0,0,7,0,16,0,0,6,0,0,0,0,5,0,2,0,10,37,37,0,71,20,0,1,1,0,15,546,22,2,0,0,0,7,8,9,0,23,23,0,8,0,0,0,1,17,0,6,0,1,0,35,21,35,5,0,20,0,0
sample_40,997,3308,576,10731,775,236,1587,3120,28,629,357,788,285,234,639,314,353,16,941,1427,124,107,2,0,315,121,1624,1377,909,478,1001,302,217,21098,32,208,0,410,0,360,1240,12,1424,20,816,0,0,431,1,1468,3837,0,198,314,785,880,557,177,6,0,0,66,4,0,4,0,48,85,387,0,62,1,0,68,0,0,1,76,2,3,0,0,6,2,36,0,0,0,1,60,0,0,8,6,0,0,0,13,0,2,2,10,0,2,5,0,28,1,0,0,0,0,17,0,0,15,40,14,2,2,0,4,0,6,0,2,0,1,2696,55,0,0,192,8,91,6,315,0,0,0,702,0,0,0,47,0,27,1,0,12,0,4,0,2,13,2,0,0,33,97,30,0,36,7,0,8,0,0,34,406,14,1,1,0,0,14,6,0,0,24,23,0,12,0,0,0,1,13,4,15,0,0,0,12,174,26,23,0,45,0,0
sample_41,1207,4282,853,7609,1294,389,1584,4040,18,668,658,1067,526,300,922,422,357,31,845,1656,103,291,5,2,331,117,1488,1998,1052,319,1599,415,225,18815,27,315,0,496,0,447,1503,5,1592,23,979,0,1,688,0,1621,5209,0,242,343,1199,1569,839,195,2,3,0,49,7,0,1,0,55,45,467,0,59,0,1,52,0,0,2,65,0,5,0,0,7,5,50,0,0,15,1,60,0,0,4,8,0,0,0,24,0,0,1,18,0,2,11,0,27,3,0,0,0,2,4,0,0,20,23,6,0,4,0,1,1,1,0,3,0,3,2937,28,0,2,219,29,99,5,258,0,1,0,888,0,0,0,33,0,37,0,0,19,0,4,0,0,19,1,0,1,50,117,64,1,49,11,0,11,0,0,34,527,27,0,1,0,0,12,3,2,0,11,63,2,18,0,0,0,1,1,4,14,0,0,0,18,90,22,18,3,26,1,1
sample_42,761,3462,839,8603,1131,212,1413,3830,23,638,426,885,538,283,949,391,392,28,792,1595,150,509,5,0,160,120,1420,1823,906,289,1578,347,143,16770,38,290,0,444,0,345,1490,6,1633,40,962,0,0,785,2,1471,5384,0,238,220,932,1538,696,176,2,0,0,80,9,0,7,0,59,86,344,0,77,2,0,25,0,0,0,53,1,3,1,0,10,4,41,0,0,11,0,58,0,0,1,5,0,0,0,19,3,1,2,12,0,2,9,0,20,3,0,0,0,0,3,0,0,18,21,12,1,8,0,10,0,0,0,4,0,1,2668,37,0,3,153,12,74,2,349,0,3,0,914,0,0,0,16,0,20,1,0,25,0,6,0,0,13,0,0,1,17,120,40,1,19,8,0,7,0,0,16,401,20,0,0,0,0,13,26,5,0,15,58,8,12,0,0,0,1,4,11,23,0,0,0,40,56,19,14,0,21,0,1
sample_43,1211,4439,789,9617,1302,256,1870,4206,21,751,436,907,546,305,1004,448,453,22,984,1777,209,269,8,0,265,106,1464,1815,1213,241,1487,465,181,14435,24,354,0,408,0,400,1224,4,1693,51,867,0,2,687,4,1772,4563,0,185,345,1073,1663,988,177,1,0,0,59,6,0,5,0,77,84,432,0,74,2,0,46,0,0,1,81,0,3,0,0,12,2,37,0,0,13,0,69,0,0,0,2,0,0,0,25,1,0,1,26,0,2,13,0,17,2,0,0,0,1,0,0,0,12,20,3,0,5,0,7,1,0,0,1,0,0,2852,24,0,2,191,22,73,5,421,0,1,0,751,0,0,0,28,0,23,1,0,29,0,4,0,6,20,0,0,0,27,118,67,1,34,8,0,9,0,0,26,528,29,0,0,0,0,13,10,1,0,11,42,0,5,0,0,0,2,11,1,37,0,0,0,4,82,15,15,0,45,0,1
sample_44,722,3632,722,4178,1092,272,1279,2952,11,598,436,758,445,214,713,334,273,14,680,1317,133,324,7,0,173,82,1192,1528,807,206,1280,360,136,12971,28,270,0,316,0,600,1323,4,1408,43,745,0,1,720,2,1431,4153,0,137,389,918,1252,717,199,3,0,0,48,3,0,3,0,72,70,341,0,42,0,3,24,0,0,3,27,2,7,0,0,13,3,40,0,0,9,0,57,0,0,0,2,0,0,0,29,1,2,3,11,0,3,4,0,28,2,0,0,0,1,1,0,0,5,23,5,4,2,0,0,1,0,0,2,0,1,2529,29,0,3,157,10,53,1,230,0,1,0,694,0,0,0,24,0,34,0,0,24,0,5,0,0,11,0,0,0,25,59,55,0,47,13,0,5,0,0,28,424,28,0,1,0,0,5,5,1,0,10,74,1,13,0,1,0,1,2,4,20,0,0,0,1,117,22,13,3,22,0,1
sample_46,1063,3665,591,6345,1108,326,1804,3854,25,596,419,992,512,298,803,381,347,26,841,1897,116,344,6,0,272,101,1404,1849,1151,262,1254,374,146,13481,35,253,0,406,0,513,1337,15,1381,19,1056,0,1,684,2,1526,3693,0,153,372,1063,1412,800,169,4,0,0,112,5,0,2,0,47,123,456,0,74,1,2,70,1,0,1,27,1,11,0,0,7,2,38,0,0,17,1,77,0,0,1,3,1,0,0,39,2,2,0,18,0,2,20,0,30,0,0,0,0,0,8,0,0,16,36,3,1,8,0,0,0,1,0,3,0,5,2893,45,0,3,227,24,102,8,329,0,1,0,873,1,0,0,23,0,41,0,0,28,0,8,0,0,37,0,0,3,40,88,38,0,32,14,0,4,0,0,29,513,37,0,1,0,0,9,5,4,0,13,65,0,21,1,0,0,3,3,1,11,0,0,0,8,132,18,18,3,43,0,1
sample_47,1242,3637,809,7370,1017,371,1787,3761,28,625,579,896,433,325,1053,370,442,17,853,2159,195,250,3,0,298,90,1228,1501,967,268,1102,415,254,20923,29,271,0,521,0,422,1042,2,1749,27,1009,0,1,642,0,1841,4836,1,223,384,1220,1445,590,306,1,1,0,31,9,0,2,0,47,68,367,0,70,0,1,44,0,0,0,81,3,4,0,0,13,3,48,0,0,15,0,51,0,0,4,3,1,0,0,19,0,3,0,12,0,2,5,0,36,0,0,0,0,1,7,0,0,12,36,11,1,5,0,4,1,0,0,4,0,1,2661,24,0,0,222,27,111,9,358,0,2,0,938,0,0,0,65,0,27,1,0,24,0,6,0,0,18,0,1,0,40,142,34,0,42,7,0,14,0,0,38,491,31,1,0,0,0,8,10,4,0,19,44,1,17,0,0,0,0,2,6,31,0,0,0,13,173,52,16,0,49,0,1
sample_48,885,3009,802,7946,1032,352,1552,2806,20,669,411,822,409,360,794,323,311,25,805,1722,136,297,2,0,193,63,1745,1744,865,256,1636,396,464,17876,40,198,0,427,1,279,1341,7,1248,30,942,0,2,625,1,1444,4643,0,221,186,1092,1475,747,117,1,1,0,40,9,0,2,0,51,96,430,0,68,2,0,34,1,0,2,37,0,6,0,0,13,4,49,0,0,8,1,59,0,0,7,6,0,0,0,13,0,0,3,14,0,3,5,0,29,2,0,0,0,2,2,0,0,18,22,11,6,3,0,7,0,5,0,2,0,3,2545,29,0,1,159,11,90,4,289,0,1,0,785,0,0,0,30,0,23,0,0,41,0,2,0,2,17,1,0,1,33,77,39,0,79,11,0,3,0,0,25,497,11,1,2,0,0,8,11,1,0,16,48,4,10,0,0,0,1,2,6,19,0,0,0,5,150,18,17,0,26,0,1
sample_49,1048,3967,708,3679,1191,276,1948,3703,33,558,498,882,410,227,956,403,355,22,845,2329,125,337,5,0,363,73,1376,1636,969,323,1183,606,280,16976,58,261,0,506,0,442,1018,6,1595,22,964,0,0,603,0,1631,4576,0,214,340,1109,1543,749,171,3,2,0,64,9,0,5,0,40,67,328,0,58,0,2,41,0,0,2,51,2,2,1,0,3,10,29,0,0,9,0,67,0,0,4,1,0,0,0,25,0,1,1,26,0,3,5,0,33,3,0,0,0,3,1,0,0,18,23,1,5,4,0,16,0,1,0,3,0,0,2763,44,0,2,166,19,97,3,282,0,2,0,881,0,0,0,16,0,16,0,0,20,0,6,0,1,31,0,0,0,21,78,40,0,30,9,0,10,0,0,29,462,13,0,0,0,0,7,16,3,0,15,26,2,15,0,0,0,0,3,1,21,0,0,0,2,84,40,32,0,41,0,1
sample_50,879,3681,793,7546,880,386,1661,3813,21,728,547,875,464,304,753,358,299,18,911,2024,198,326,5,0,235,102,1426,2171,1018,293,1514,440,262,21867,40,221,0,420,0,385,1354,6,1350,18,1029,0,0,464,1,1611,4393,0,172,340,934,1517,716,168,2,2,0,108,9,0,3,1,42,84,427,0,81,0,2,59,3,0,2,56,9,8,0,0,9,3,44,0,0,17,0,53,0,0,6,7,0,0,0,20,0,1,1,19,0,4,5,0,30,0,0,0,0,1,5,0,0,12,27,3,4,1,0,0,1,2,0,1,0,5,3767,49,0,1,228,10,93,9,306,0,0,0,935,1,0,0,47,0,35,0,0,27,0,7,0,7,18,0,1,1,33,120,39,0,19,6,0,11,0,0,55,561,26,1,2,0,0,11,11,1,0,18,80,4,15,0,1,0,1,4,8,17,0,0,0,16,123,14,15,0,43,0,1
sample_51,1437,4189,1094,12538,1014,565,1813,3616,49,851,888,1295,305,433,780,479,482,31,1191,2165,205,128,3,0,562,151,1769,2086,1168,441,1896,414,272,29640,36,288,0,654,0,579,1568,5,1709,32,1397,0,0,1046,1,1910,5022,0,328,354,1371,1081,792,183,4,2,0,112,10,0,4,0,47,78,594,0,104,0,0,49,0,0,0,108,1,5,0,0,16,12,52,0,0,0,0,62,0,0,1,0,0,1,0,24,1,5,3,25,0,2,9,0,56,1,0,0,0,0,21,0,0,28,23,6,7,2,0,7,0,3,0,4,0,8,3162,48,0,0,251,24,148,3,322,0,2,0,1057,0,0,0,56,1,28,1,0,52,0,3,0,0,25,1,1,0,33,119,40,0,91,14,0,15,0,0,34,523,23,0,1,0,0,17,13,10,0,10,41,7,4,0,0,0,1,0,11,13,0,0,0,14,151,24,22,0,44,0,1
sample_52,785,3247,795,11638,734,320,1327,2782,15,785,456,841,351,296,912,342,316,28,1029,1600,405,281,10,0,305,101,1399,1761,772,578,1728,425,143,23120,37,251,0,432,0,447,1401,6,1576,20,972,0,0,683,1,1550,4418,0,220,262,864,998,732,180,1,0,0,85,3,0,5,0,53,77,450,0,73,3,2,58,0,0,1,45,0,3,0,0,9,5,28,0,0,3,0,58,0,0,2,3,0,0,0,25,3,2,4,10,0,2,2,0,26,2,0,0,0,2,9,0,0,12,37,7,4,6,0,4,1,1,0,0,0,3,2516,53,0,0,190,5,106,4,345,0,0,0,882,1,0,0,45,0,42,1,0,26,0,2,0,0,23,1,0,1,27,113,34,0,26,8,0,4,0,0,28,444,13,0,1,0,0,15,25,2,0,29,45,7,6,0,0,0,1,10,11,14,0,0,0,50,96,28,13,0,41,0,1
sample_53,2040,5565,1230,17042,1159,464,2305,4769,28,1197,641,1426,340,452,1326,516,736,44,1791,2754,335,159,7,1,537,214,1580,1960,1464,527,1217,565,198,23989,31,473,0,568,0,575,1332,10,2441,47,1538,0,0,885,4,2561,4310,1,240,499,1160,1549,1048,269,3,0,0,104,9,1,4,2,80,101,564,0,98,2,1,81,1,0,0,133,0,6,1,0,19,8,45,0,0,2,1,73,0,0,4,7,0,0,0,47,1,1,4,24,0,4,11,0,62,0,0,0,0,3,3,0,0,21,31,4,6,2,0,6,1,1,0,5,0,1,3665,48,0,1,327,28,121,9,718,0,1,0,984,0,0,0,60,0,32,1,0,33,0,0,0,5,31,0,1,0,30,177,36,0,74,10,0,15,0,0,61,790,26,0,2,0,0,9,12,5,0,20,44,1,13,0,1,0,3,13,2,22,0,0,0,7,156,25,18,2,50,0,1
sample_54,1503,3914,842,11116,939,338,2027,3427,17,930,479,1098,289,360,912,452,535,40,1176,2318,132,100,7,0,379,160,1451,1695,1060,414,932,518,192,20933,36,285,0,490,0,394,1598,7,1973,28,1126,0,0,996,1,2036,5277,0,147,423,1188,1161,735,472,2,1,0,65,7,0,7,1,68,50,510,0,76,1,5,29,2,0,0,90,2,9,1,0,16,3,38,0,0,0,0,55,0,0,6,3,0,0,0,29,1,2,4,21,0,1,3,0,45,4,1,0,0,2,5,0,0,11,28,3,3,1,0,0,2,7,0,2,0,0,2362,30,0,0,216,19,110,4,416,0,1,0,1082,0,0,0,53,1,31,0,0,62,0,3,0,0,26,1,1,1,52,131,28,0,74,8,0,14,0,0,43,482,33,0,0,0,0,15,17,8,0,11,49,2,5,0,0,0,0,4,5,15,0,0,0,3,229,22,21,0,32,0,1
sample_55,1332,3886,734,10646,1163,508,1663,3340,29,788,509,997,303,326,627,397,423,26,1011,2044,269,73,7,0,456,91,1523,1805,1062,472,1147,452,389,21905,46,312,0,459,0,417,1264,10,1481,45,1184,1,0,714,1,1748,4710,0,244,362,1209,1225,871,123,2,0,0,64,7,0,3,2,49,70,464,0,80,1,2,51,0,0,1,64,3,6,0,0,11,4,50,0,0,2,3,60,1,0,5,4,0,0,0,16,2,3,4,19,0,2,12,0,34,3,0,0,0,2,22,0,0,20,22,7,4,9,0,0,0,3,0,2,0,5,2768,36,0,0,244,9,121,4,317,0,2,0,832,0,0,0,19,0,27,0,0,28,0,1,0,0,24,0,1,0,22,95,37,0,67,12,0,8,0,0,24,504,28,1,0,0,0,11,12,3,0,25,23,1,7,0,0,0,0,2,1,17,0,0,0,30,195,29,13,0,38,0,1
sample_56,1108,4170,581,12478,1252,334,2300,3761,45,835,501,1000,381,290,798,338,558,30,1132,2037,142,168,2,0,344,93,1818,1975,1266,332,1205,431,336,14365,36,319,0,392,0,450,1693,17,1588,28,998,0,0,1253,1,1599,6183,0,288,215,964,1496,923,225,0,0,0,74,6,0,3,0,29,104,503,0,52,1,4,29,0,0,1,51,1,13,0,0,10,4,30,0,0,2,4,87,0,0,3,2,0,1,0,27,2,3,0,4,0,3,19,0,13,0,0,0,0,3,41,0,0,9,18,7,3,5,0,0,0,3,0,3,0,7,2152,18,0,0,153,12,77,4,274,0,0,0,1017,0,1,0,26,0,11,1,0,15,0,0,0,0,20,0,0,0,22,70,43,0,63,11,0,7,0,0,20,559,16,0,1,0,0,9,3,8,0,32,12,0,5,0,0,0,0,4,1,6,0,0,0,21,91,22,10,1,33,0,1
sample_57,1140,3582,699,9056,841,337,1830,3380,35,667,538,874,303,276,866,316,373,19,893,2506,136,134,4,0,382,105,1374,1466,934,433,1046,406,241,20078,33,241,0,560,0,371,1225,9,1595,22,986,0,0,866,1,1600,4514,0,223,337,1112,1257,591,304,4,0,0,46,6,0,4,0,37,64,343,0,56,0,1,24,0,0,1,72,1,4,0,0,9,2,50,0,0,5,1,59,0,0,5,3,0,0,0,17,0,2,2,8,0,0,6,0,22,0,0,0,0,0,43,0,0,14,28,12,4,3,0,4,1,0,0,1,0,0,2045,29,0,0,242,19,90,3,276,0,4,0,948,0,0,0,57,0,40,1,0,27,0,7,0,0,32,1,0,0,49,123,47,0,52,7,0,13,0,0,36,472,24,0,0,0,0,8,5,2,0,30,23,3,8,0,0,0,1,3,4,14,0,0,0,23,197,28,9,2,45,0,1
sample_58,1307,3452,1032,15691,967,501,1729,2766,16,703,503,1060,254,311,593,345,376,21,1160,2215,121,151,2,0,364,127,3248,1698,963,520,1780,457,400,24313,45,269,0,572,0,357,1376,9,1594,37,1181,0,1,1198,2,1742,4104,0,333,191,1184,980,828,134,2,2,0,69,10,0,1,1,60,61,486,0,65,0,0,15,0,0,1,38,0,7,0,0,12,3,50,0,0,2,0,50,0,0,7,3,0,2,0,19,1,2,5,12,0,0,4,0,25,0,0,0,0,0,18,0,0,14,32,3,15,3,0,4,0,9,0,2,0,1,2859,41,0,0,152,9,114,2,351,0,0,0,861,0,0,0,48,0,19,3,0,30,0,1,0,3,22,0,0,1,39,84,25,0,87,12,0,6,0,0,30,543,9,0,0,0,0,17,18,3,0,14,15,7,8,0,0,0,4,8,5,6,0,0,0,2,159,21,15,0,42,0,1
sample_59,1045,4105,702,9899,910,368,1822,3293,21,902,637,942,339,330,660,389,415,29,1065,1732,295,181,5,1,352,76,1624,1794,968,374,1596,428,581,23895,42,242,0,437,0,464,1296,6,1512,27,1111,0,0,709,3,1731,4133,0,228,318,1207,1247,761,164,1,1,0,65,10,0,7,0,51,82,429,0,69,0,0,67,0,0,1,75,4,4,0,0,17,9,34,0,0,1,2,50,0,0,4,6,0,0,0,13,1,0,3,16,0,5,4,0,47,0,0,0,0,1,8,0,0,2,38,12,6,3,0,3,1,0,0,2,0,5,2587,37,0,2,192,30,130,2,363,0,1,0,902,0,0,0,49,0,44,0,0,34,0,2,0,4,17,0,0,2,45,173,26,0,48,8,0,9,0,0,44,488,15,1,1,0,0,9,18,2,0,17,34,1,12,0,0,0,1,5,6,19,0,0,0,4,137,16,16,0,57,0,1
sample_60,1190,4899,1050,12602,1088,570,1768,4333,54,1084,707,1123,323,418,847,256,489,21,1531,2131,456,153,7,0,399,131,1947,2076,1208,575,1888,594,345,27667,54,282,0,559,0,446,2079,4,1934,44,1188,1,0,750,0,1971,6569,0,319,274,948,1461,854,263,2,4,0,125,6,0,6,0,47,104,526,0,88,3,1,33,0,0,1,44,0,14,0,0,14,4,55,0,0,2,1,67,0,0,7,4,0,0,0,29,1,5,2,18,0,0,4,0,49,1,0,0,0,1,15,0,0,14,17,8,2,5,0,2,0,3,0,6,0,4,3187,34,0,1,142,21,111,5,311,0,2,0,1080,1,0,0,23,0,17,1,0,28,0,1,0,2,15,1,0,1,22,67,49,1,40,12,0,3,0,0,30,654,12,1,0,0,0,11,15,5,0,13,44,2,4,0,0,0,1,11,8,10,0,0,0,29,101,24,7,0,20,0,1
sample_61,1666,5233,937,6793,1383,345,2152,4137,39,825,617,1363,524,349,1361,588,728,33,1084,2388,388,461,6,0,469,138,1469,2050,1400,620,1242,516,162,16799,52,597,0,499,0,684,1651,7,2323,43,1464,0,1,1155,0,2206,4984,0,215,624,1463,3231,1062,380,2,3,0,99,11,0,2,0,88,88,518,0,71,0,2,89,2,0,3,83,4,6,0,0,19,3,34,0,0,16,0,65,0,0,0,8,0,1,0,49,3,1,0,29,0,2,15,0,42,0,0,0,0,2,13,0,0,17,47,12,1,4,0,5,0,0,0,2,0,3,3769,57,0,1,441,31,90,9,490,0,3,0,1121,0,0,0,39,0,22,0,0,56,1,6,0,3,29,0,0,0,47,227,33,0,90,5,0,15,0,0,42,552,16,1,0,0,0,24,10,11,0,21,80,1,20,0,0,0,3,1,0,29,0,0,0,4,175,20,35,1,72,0,1
sample_62,961,3710,739,21203,1092,355,1828,2804,20,647,381,947,265,354,606,363,412,24,951,1647,255,132,3,1,288,68,1497,1512,1023,423,993,394,229,14617,51,276,0,358,0,504,1142,5,1372,27,871,0,0,504,2,1464,4601,0,233,212,1033,1412,800,190,1,2,0,34,6,0,1,0,40,68,445,0,51,1,2,74,0,0,1,111,0,3,0,0,10,5,44,0,0,6,0,58,0,0,0,1,0,0,0,37,1,1,0,9,0,1,10,0,20,2,0,0,0,0,14,0,0,22,26,8,8,4,0,2,0,1,0,1,0,1,2036,21,0,0,120,20,77,2,291,0,0,0,753,0,0,0,22,0,25,0,0,15,0,1,1,2,12,0,0,0,34,72,27,0,76,14,0,8,0,0,23,461,7,0,2,0,0,14,8,2,0,12,11,0,14,0,0,0,0,10,1,16,0,0,0,6,139,20,14,0,34,0,1
sample_63,1093,4059,763,3557,1025,282,1535,3907,31,730,628,1015,543,267,1073,408,350,30,859,2495,120,439,4,2,305,133,1411,1789,1197,412,1587,449,151,16538,27,344,0,462,0,423,1043,7,1705,30,1122,0,2,744,2,1681,3059,0,144,488,1128,1873,728,106,2,2,0,65,11,0,2,0,52,77,379,0,67,0,2,82,2,0,2,76,3,2,0,0,11,3,40,0,0,6,0,57,0,0,2,4,0,0,0,44,0,2,1,24,0,2,17,0,41,1,0,0,0,2,5,1,0,20,28,8,2,7,0,4,2,2,0,3,0,1,3928,47,0,0,354,41,98,3,277,0,0,0,867,0,0,0,34,1,30,0,0,21,0,3,2,9,24,1,0,0,48,137,42,0,36,14,0,6,0,0,33,479,29,1,0,0,0,15,13,4,0,15,92,4,17,0,1,0,3,3,1,14,0,0,0,4,203,16,19,0,70,0,1
sample_64,1210,3295,698,5178,749,346,1543,2913,39,717,392,1040,268,349,672,388,371,18,899,2024,230,119,5,0,330,113,1308,1502,985,340,1033,308,139,19218,30,271,0,375,0,445,851,1,1574,20,1079,0,0,588,0,1457,1953,0,142,387,1003,1294,556,158,3,0,0,55,6,0,3,0,43,51,407,0,70,1,0,63,0,0,1,96,0,5,0,0,9,2,26,0,0,1,0,35,0,0,2,8,0,2,0,41,2,1,0,12,0,1,7,0,26,1,0,0,0,1,7,0,0,28,37,4,4,2,0,5,1,1,0,3,0,6,2466,31,0,0,278,32,91,4,320,0,1,0,916,0,0,0,49,0,37,0,0,22,0,5,0,6,15,0,0,0,44,127,13,0,56,17,0,15,0,0,53,418,17,0,1,0,0,13,19,6,0,12,38,4,10,0,1,0,0,5,2,13,0,0,0,15,234,14,10,0,82,0,1
sample_65,1145,3783,689,5895,971,360,1718,3687,31,696,507,970,392,293,789,507,422,23,838,1954,252,180,13,0,369,140,1314,2056,1097,414,1497,413,252,17439,45,324,0,445,0,427,1071,3,1431,51,1181,0,0,626,0,1644,3200,0,176,447,1252,1465,742,160,1,2,0,60,4,0,6,0,54,49,345,0,78,0,0,71,0,0,0,107,1,4,0,0,9,4,36,0,0,14,0,52,0,0,1,5,0,0,0,46,0,1,3,20,0,0,15,0,34,3,0,0,0,1,5,0,0,22,19,8,3,4,0,7,1,3,0,3,0,5,3247,37,0,3,246,33,70,4,312,0,2,0,1070,0,0,0,37,0,30,2,0,20,0,6,0,7,23,0,0,1,36,144,25,0,50,11,0,6,0,0,40,382,34,0,0,0,0,12,14,4,0,14,62,2,11,0,0,0,2,8,3,19,0,0,0,6,168,23,17,0,62,0,1
sample_66,1388,4146,769,5622,1046,401,2084,4008,49,747,581,1129,361,336,1251,463,429,19,1010,2000,262,238,5,0,441,135,1244,2047,1233,366,1494,469,271,19463,33,381,0,529,0,475,1045,3,1816,45,1394,0,0,613,2,2112,3303,0,174,498,1265,1540,806,204,1,5,0,62,10,0,1,0,53,58,377,0,65,0,3,89,1,0,1,75,0,6,0,0,9,4,58,0,0,14,1,53,0,0,3,6,0,0,0,47,1,0,1,17,0,1,11,0,33,2,0,0,0,3,4,0,0,30,22,7,4,5,0,14,0,1,0,4,0,2,3369,29,0,4,306,31,101,5,319,0,0,0,1100,0,0,0,29,0,47,1,0,18,0,8,0,8,18,1,0,3,44,157,38,1,46,8,0,11,0,0,45,534,27,0,0,0,0,8,9,3,0,11,72,2,4,1,0,0,0,10,2,23,0,0,0,1,208,24,13,0,50,0,1
sample_67,939,3591,1003,6559,972,273,1644,4002,27,642,637,825,514,266,1324,340,338,18,907,1856,233,322,9,0,378,110,1478,1668,869,460,1572,371,167,19285,35,247,0,507,0,494,1405,12,1589,28,900,0,0,968,4,1775,4476,0,213,330,1077,1251,595,278,3,1,0,84,5,0,2,0,93,144,325,0,54,0,2,45,1,0,1,28,1,4,1,0,14,1,58,0,0,10,1,60,0,0,5,7,0,0,0,22,0,2,1,11,0,2,10,0,26,2,1,0,0,2,34,0,0,10,25,10,5,8,0,0,0,1,0,0,0,2,3361,23,0,5,263,12,62,5,254,0,1,0,828,0,0,0,36,0,35,0,0,22,0,9,2,0,15,0,0,0,16,68,34,1,36,15,0,6,0,0,22,566,22,0,0,0,0,3,12,1,0,15,72,8,15,0,0,0,1,10,8,24,0,0,0,1,60,45,11,1,37,0,1
